,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
212,-0.880763,-0.073991,0.162173,-0.620448,0.172263,-0.434356,-0.782809,-0.900705,-0.333494,-0.637503,0.475150
213,-0.710797,-0.464292,0.279125,-0.770697,-0.274885,-0.798643,-0.780671,-0.952412,-0.495136,-0.627027,0.514013
214,-0.730077,-0.513665,0.698717,-0.760987,0.186053,-0.618977,-0.756544,-0.967986,-0.472395,-0.740145,0.552808
215,-0.875525,-1.188968,0.698741,-0.923055,0.274785,-0.932153,-0.895997,-1.077741,-1.145111,-0.919317,0.549816
216,-0.876190,-1.058446,0.790368,-0.944232,-0.197395,-0.614736,-0.931557,-0.879067,-0.846153,-1.090042,0.412165
217,-0.856993,-0.786128,0.832198,-0.746649,-0.178846,-0.597047,-0.865993,-0.843124,-1.041949,-0.935583,0.325398
218,-0.836907,-0.432333,0.122299,-0.800840,-0.281602,-0.731749,-0.761916,-0.905266,-0.508420,-0.646846,0.374106
219,-0.878250,-0.624096,0.483132,-0.534586,-0.115876,-0.306568,-0.793909,-0.935110,-0.802563,-0.185481,0.625426
220,-0.926563,-0.903860,0.331769,-0.806542,-0.048099,-0.850419,-0.817000,-0.990646,-1.022721,-0.930428,0.415088
221,-0.845439,-0.964503,0.639928,-0.714977,-0.337350,-0.469981,-0.949155,-1.000158,-0.654479,-0.782246,0.320589
222,-0.856755,-0.292045,-0.050503,-0.688808,-0.017892,-0.605827,-0.732772,-0.867457,-0.331744,-0.639488,0.433106
223,-0.877352,0.287035,-0.267098,-0.649494,0.099383,-0.493138,-0.709159,-0.843843,-0.262271,-0.557543,0.401423
224,-0.932784,-1.116401,0.859426,-0.827635,-0.457129,-0.788136,-0.898809,-0.943903,-0.637937,-1.052946,0.630924
225,-0.773557,0.071282,-0.411671,-0.705028,0.519614,-0.738535,-0.702633,-0.864453,-0.379165,-0.693181,0.510713
226,-0.825153,-1.211875,0.742941,-1.026479,-0.224294,-0.844749,-0.907105,-0.967584,-0.997425,-1.069731,0.336133
227,-0.850384,-0.299933,0.694290,-0.620836,0.267189,-0.568495,-0.755517,-0.829591,-0.284083,-0.775030,0.355613
228,-0.817708,-0.560057,0.104048,-0.690910,0.138292,-0.368766,-0.788053,-0.904487,-0.435535,-0.705924,0.580739
229,-0.955326,-0.928717,0.445219,-0.835765,-0.059153,-0.764612,-0.803956,-1.017100,-1.067652,-0.925264,0.356704
230,-0.952167,-1.033183,0.522681,-1.003077,-0.397770,-0.617417,-0.874155,-0.999775,-0.326589,-0.733752,0.330761
231,-0.887073,-0.903056,0.361233,-1.011570,-0.027288,-0.721719,-0.751100,-0.999338,-0.505385,-0.818808,0.324717
232,-0.865000,-0.244384,0.100747,-0.700455,0.087805,-0.725214,-0.770810,-0.965676,-0.271971,-0.607941,0.465533
233,-0.882262,-0.850584,0.530401,-0.867290,-0.050765,-0.742369,-0.899615,-0.880392,-0.910393,-0.870364,0.527372
234,-0.940856,-0.587167,0.460216,-0.791164,-0.129917,-0.622778,-0.779481,-0.884508,-0.473494,-0.809930,0.353503
235,-0.820280,-0.403639,0.326427,-0.776163,-0.452440,-0.817990,-0.775432,-0.855217,-0.803003,0.150811,0.734183
236,-0.826764,-0.848155,0.733718,-0.898768,-0.756633,-0.923417,-0.957667,-0.947174,-0.865817,-0.961752,0.338553
237,-0.870660,-0.541291,0.187674,-0.566834,0.150144,-0.404733,-0.685653,-0.962645,-0.084730,-0.645363,0.706297
238,-0.867178,-1.471689,0.911830,-1.049432,-0.440786,-0.958225,-1.149531,-1.014397,-0.955020,-0.981606,0.305541
239,-0.814003,-0.623835,0.343069,-0.782062,0.195169,-0.761464,-0.871406,-0.966563,-0.668976,-0.821584,-0.131047
240,-0.847750,-0.965295,0.297563,-0.780322,-0.017136,-0.466445,-0.760347,-0.871694,-0.368788,-0.738488,0.087994
241,-0.865015,0.400182,-0.341694,-0.664601,0.096577,-0.553435,-0.699563,-0.883981,-0.197179,-0.568441,0.546691
242,-0.895510,-1.125854,0.866171,-0.879298,-0.132133,-0.843328,-0.883734,-1.080538,-0.872149,-0.925393,0.251710
243,-0.903295,-1.511103,0.998722,-0.864484,-0.295296,-0.792103,-0.858760,-1.008759,-0.313326,-0.853607,0.505665
244,-0.776177,-0.538463,0.241381,-0.776897,0.024113,-0.566890,-0.782139,-0.979114,-0.509614,-0.614879,0.360045
245,-0.840269,-0.210310,0.391890,-0.690293,0.066404,-0.648117,-0.736129,-0.959457,-0.431441,-0.743633,0.432768
246,-0.825373,-0.194435,0.322967,-0.695883,0.028953,-0.588701,-0.754058,-0.868243,-0.448797,-0.744693,0.258553
247,-0.864380,-1.481212,0.510317,-0.939345,-0.187303,-0.355636,-0.873502,-1.066641,-1.249013,-1.064251,0.328137
248,-0.838517,-0.390142,-0.492039,-0.847849,0.519455,-0.820905,-0.724405,-0.931137,-0.678064,-0.772349,0.640740
249,-0.825484,-0.717323,0.629161,-0.782887,-0.131949,-0.617040,-0.856515,-0.933643,-0.505342,-0.733968,0.572216
250,-0.845215,0.695848,0.364733,-0.723866,0.148519,-0.714182,-0.743334,-0.941084,-0.397067,-0.666117,0.621753
251,-0.827684,-1.438670,0.712059,-0.995501,-0.242208,-0.923060,-1.069918,-0.996690,-1.286784,-1.121609,0.379274
252,-0.882811,-0.862630,0.933928,-0.860107,0.070453,-0.827348,-0.844950,-0.922867,-0.434502,-0.977029,0.512777
253,-0.833429,-0.679155,0.695033,-0.787928,-0.018364,-0.542071,-0.812806,-0.943538,-0.698151,-0.808158,0.521431
254,-0.914884,-0.689750,0.517677,-0.767658,0.075307,-0.658409,-0.770834,-0.893752,-0.549854,-0.745503,0.368333
255,-0.881286,-0.388549,0.824148,-0.857301,-0.027543,-0.635394,-0.794360,-0.975357,-0.256002,-0.785594,0.353043
256,-0.890527,-0.633389,0.531381,-0.754696,-0.209754,-0.516620,-0.779940,-0.956481,-0.243029,-0.736296,0.302595
257,-0.939819,-1.089546,0.728309,-0.953085,-0.083153,-0.762335,-0.761662,-1.082544,-0.636943,-0.715260,0.797050
258,-0.885773,-1.079872,0.624544,-0.945471,-0.276330,-0.655238,-0.868409,-0.958918,-0.734878,-0.809811,0.328203
259,-0.843578,-0.804850,0.649365,-0.847082,-0.249426,-0.386312,-0.800831,-0.810370,-0.474751,-0.829257,0.390969
260,-0.846305,-0.925424,0.483338,-0.843199,-0.002406,-0.602355,-0.798852,-0.887308,-0.557590,-0.634545,0.308463
261,-0.973155,-1.499062,0.868189,-0.973984,-0.407699,-0.691448,-0.894133,-1.111915,-0.856190,-0.986390,0.395868
262,-0.739783,-0.828597,0.318732,-0.798429,-0.039045,-0.588665,-0.888051,-0.995184,-0.705646,-0.876893,0.085801
263,-0.762565,-0.371497,0.335335,-0.702015,0.259598,-0.566689,-0.755598,-0.907052,-0.614507,-0.714236,0.456455
264,-0.852187,0.853044,-0.025538,-0.666453,0.130829,-0.619981,-0.782011,-0.887801,-0.316006,-0.710011,0.568074
265,-0.876825,-0.846702,0.587673,-0.761521,-0.111409,-0.684372,-0.888830,-0.928058,-0.358684,-0.684633,0.440236
266,-0.858238,-1.378050,0.877726,-0.943192,-0.401261,-0.987884,-1.027448,-1.018212,-0.917363,-1.018938,0.594283
267,-0.785255,-0.595859,0.235001,-0.781125,-0.082614,-0.808760,-0.787895,-0.904877,-0.412870,-0.733784,0.536940
268,-0.901639,-0.079541,0.307925,-0.563293,-0.120068,-0.382513,-0.749202,-0.881511,-0.370411,-0.588724,0.559449
269,-0.927611,-0.645630,0.756526,-0.652908,-0.223801,-0.614812,-0.874204,-0.955404,-0.618429,-0.775483,0.529533
270,-0.839216,-0.805489,0.555583,-0.777314,-0.002946,-0.575427,-0.892734,-0.943599,-0.888432,-0.918874,0.248645
271,-0.873598,-0.653758,0.011292,-0.834331,0.538120,-0.794992,-0.683902,-0.937726,-0.716112,-0.825363,0.048466
272,-0.824051,-0.587210,0.615639,-0.685242,0.398581,-0.655036,-0.751920,-0.882714,-0.353262,-0.642542,0.445310
273,-0.893178,-1.383990,1.181481,-0.900532,-0.306704,-0.843949,-0.893821,-0.948841,-0.699014,-0.982901,0.394601
274,-0.866299,0.029167,-0.031535,-0.683263,0.042555,-0.645153,-0.725521,-0.864522,-0.338470,-0.668665,0.417709
275,-0.907978,-0.838402,0.569852,-0.835447,-0.349143,-0.715306,-0.755519,-0.981465,-0.716268,-0.783704,0.412365
276,-0.817527,-1.129899,0.675641,-0.850640,-0.087198,-0.601579,-0.885175,-1.009653,-0.886096,-0.867892,0.187328
277,-0.805148,-0.662304,0.362424,-0.458802,0.051652,-0.343243,-0.799013,-0.898024,-0.609924,-0.361298,0.654982
278,-0.920831,-0.261665,0.430479,-0.701399,-0.017551,-0.537849,-0.732726,-0.884872,-0.394190,-0.719837,0.558101
279,-0.918855,-0.887536,0.308754,-0.643348,-0.400141,-0.181222,-0.872907,-0.919785,-0.845383,-0.965506,0.400047
280,-0.789289,-0.245236,0.007548,-0.724568,-0.101106,-0.532266,-0.734285,-0.916853,-0.503780,-0.738353,0.339670
281,-0.906193,-0.864159,0.717215,-0.719724,-0.382766,-0.568645,-0.868569,-0.963195,-1.077163,-0.886478,0.590225
282,-0.825056,0.619432,-0.284971,-0.634153,0.074934,-0.635386,-0.696259,-0.845203,-0.203608,-0.570035,0.427331
283,-0.825370,-1.003464,0.407934,-0.982666,-0.191075,-0.763293,-0.691743,-0.863461,-0.629618,-1.063009,0.530317
284,-0.858638,-0.253851,0.513036,-0.685432,0.181182,-0.498939,-0.773241,-0.918180,-0.379094,-0.726002,0.392992
285,-0.865347,-0.949354,0.558201,-0.886943,-0.058680,-0.729572,-0.914360,-0.912826,-0.796228,-0.802412,0.414063
286,-0.825203,-0.604641,-0.034918,-0.730447,0.068970,-0.572829,-0.818223,-0.951257,-0.773212,-0.670151,0.501261
287,-0.826262,0.097028,-0.094935,-0.772941,-0.085973,-0.764151,-0.724300,-0.909401,-0.644470,-0.646898,0.088492
288,-0.827343,0.396096,-0.178013,-0.688182,0.263288,-0.593439,-0.694742,-0.843834,-0.234487,-0.578785,0.211363
289,-0.936010,-0.285679,0.017535,-0.740414,-0.012648,-0.675573,-0.728886,-0.938992,-0.289536,-0.545257,0.291161
290,-0.810282,-1.215759,0.828797,-0.905635,-0.516413,-0.518113,-0.841077,-1.061564,-0.758459,-0.958150,0.304742
291,-0.911397,-0.836085,0.675444,-0.797723,0.222718,-0.581298,-0.049527,-0.990717,-0.777133,-0.831716,0.385410
292,-0.921401,-0.307961,0.015511,-0.809843,0.157139,-0.524297,-0.805748,-0.966817,-0.708694,-0.856973,0.495629
293,-0.925397,-0.875939,0.413565,-0.798420,-0.160575,-0.782822,-0.874881,-0.987370,-0.880023,-0.891697,0.310750
294,-1.018365,-1.192606,0.788158,-1.064407,-0.086345,-0.570959,-0.971772,-0.963463,-0.543224,-0.720347,0.124481
295,-0.905404,-0.356748,0.748699,-0.810754,0.017903,-0.654042,-0.679624,-0.919814,0.020314,-0.821331,0.522964
296,-0.889057,-0.387901,0.611198,-0.728325,-0.081289,0.218170,-0.738656,-0.897162,-0.384349,-0.730785,0.436048
297,-0.819242,-1.230948,0.848475,-0.688219,-0.418104,-0.325050,-0.896042,-0.951382,-0.476344,-0.864289,0.463895
298,-0.981850,-1.417972,0.876602,-0.976177,-0.229902,-0.785828,-0.971054,-1.025910,-1.068520,-0.956623,0.579930
299,-0.764386,-0.539497,-0.017713,-0.760497,-0.499137,-0.719138,-0.771674,-0.913271,-0.314313,-0.765918,0.342591
300,-0.971380,-1.560105,0.965564,-1.066994,-0.386267,-0.908521,-1.071537,-1.023613,-0.896428,-0.942844,0.548938
301,-0.882121,-0.907836,0.475333,-0.885029,-0.369936,-0.926613,-0.870520,-0.970068,-0.914616,-0.787147,0.481791
302,-0.790744,-0.177704,0.314691,0.162593,-0.165131,-0.254144,-0.713926,-0.915170,-0.267149,-0.649301,0.353287
303,-0.750738,-0.864850,0.759682,-0.739694,-0.176549,-0.488121,-0.781081,-0.944155,-0.830969,-0.624970,0.446393
304,-0.924311,-0.530402,0.927554,-0.814040,0.403380,-0.686681,-0.694075,-0.943299,0.354291,-0.648686,0.461211
305,-0.830726,0.599344,-0.029674,-0.681825,0.135203,-0.628670,-0.710904,-0.821453,-0.306693,-0.608221,0.419284
306,-0.773136,-1.183304,0.411353,-0.918604,-0.153729,-0.531258,-0.830803,-0.981945,-1.221109,-1.110047,0.450351
307,-0.745072,-1.135769,0.606645,-0.975882,-0.254088,-0.810454,-1.002439,-0.892959,-0.785690,-1.003615,0.447866
308,-0.841435,-0.525958,0.778748,-0.876161,0.101576,-0.475167,-0.755868,-0.935496,-0.163849,-0.731623,0.427946
309,-0.790036,-1.157075,0.707571,-1.003665,-0.004466,-0.987606,-0.957087,-1.027735,-0.893908,-0.928757,0.649795
310,-0.846397,-0.787983,0.763102,-0.780192,0.256620,-0.822007,-0.761727,-0.998008,-0.658034,-0.779780,0.494738
311,-0.724782,-0.346108,0.404593,-0.813488,-0.295006,-0.748379,-0.772161,-0.912410,-0.572896,-0.837229,0.406376
312,-0.725921,-1.315171,0.424730,-0.901673,-0.158839,-0.757891,-0.857324,-0.959398,-1.019490,-0.982890,0.254066
313,-0.744842,-0.641082,0.475558,-0.826574,0.164465,-0.627192,-0.640819,-0.987677,-0.761212,-0.853110,0.470493
314,-0.854547,0.063836,-0.463531,-0.733501,0.143574,-0.646045,-0.724047,-0.909469,-0.321457,-0.601191,0.463550
315,-0.881751,-1.141463,0.608457,-0.994821,-0.567834,-0.683879,-1.030009,-1.008005,-0.935102,-0.945467,0.327409
316,-0.771240,-0.882002,0.544226,-0.687736,-0.098617,-0.548782,-0.835970,-0.759603,-0.599398,-0.781140,0.572306
317,-0.945975,-0.591371,0.151328,-0.878255,-0.330341,-0.349566,-0.717917,-0.985702,-0.022465,-0.703406,0.087211
318,-0.912963,-1.070257,0.700158,-0.851946,-0.535817,-0.392376,-0.939095,-0.909743,-0.399798,-0.603707,0.229521
319,-0.878877,-0.498009,0.442913,-0.850140,0.251439,-0.370978,-0.801690,-0.956475,-0.771977,-0.536028,0.710852
320,-0.952893,-1.249180,1.065095,-1.020136,-0.573127,-1.071261,-1.056555,-0.987540,-1.173056,-1.089663,0.668139
321,-0.813635,-1.373738,1.042153,-0.890943,-0.643087,-0.673042,-0.937819,-0.945410,-0.778001,-0.958395,0.663897
322,-0.922087,-0.902416,0.905760,-0.886908,-0.085918,-0.924587,-0.907378,-1.066759,-0.730327,-1.110517,0.521415
323,-0.900422,-0.763279,0.821589,-0.752494,-0.100344,-0.688804,-0.747708,-0.891622,-0.653858,-0.781225,0.427697
324,-0.887467,-1.414120,1.160779,-0.780635,-0.155468,-0.397594,-0.851598,-0.962329,-0.527307,-0.598447,0.417992
325,-0.934399,-0.810620,0.662578,-0.834561,-0.343142,-0.529545,-0.831641,-0.960651,-0.077230,-0.654741,0.228308
326,-0.847663,-0.518673,0.731016,-0.805624,-0.093562,-0.777616,-0.769238,-0.873364,-0.646144,-0.918742,0.507260
327,-0.675976,-0.594831,0.100159,-0.768273,-0.050365,-0.515186,-0.785830,-0.867471,-0.480483,-0.820159,0.342576
328,-0.861912,-0.343911,-0.028349,-0.892176,0.256725,-0.773890,-0.784080,-0.876082,-0.313434,-0.707785,-0.555333
329,-0.818770,-0.006756,0.090710,-0.697036,-0.049087,-0.531038,-0.765240,-0.843001,-0.450085,-0.692688,0.441968
330,-0.899205,-0.790846,0.051681,-0.900305,-0.463194,-0.934056,-0.704397,-0.911665,-1.076738,-0.836365,0.063645
331,-0.873605,-0.270953,0.758436,-0.815910,0.105059,-0.592082,-0.742844,-0.911602,-0.529432,-0.759253,-0.143834
332,-0.875308,-0.104778,0.368180,-0.494995,0.069440,-0.650770,-0.667328,-0.915585,-0.428414,-0.658145,0.688704
333,-0.857037,-0.002184,0.357649,-0.718191,0.123484,-0.509191,-0.798463,-0.872530,-0.329235,-0.735769,0.472963
334,-0.649919,-0.431464,0.428610,-0.759750,-0.020280,-0.075455,-0.833291,-0.980823,-0.682590,-0.716459,0.408412
335,-0.711868,-0.481912,0.586016,-0.809697,-0.006618,-0.789945,-0.755524,-0.956825,-0.620933,-0.839035,0.289767
336,-0.854789,-1.142983,0.257828,-0.953713,-0.330010,-0.326368,-0.849041,-1.036704,0.164547,-0.807044,-0.009649
337,-0.884393,-0.355540,0.803780,-0.749411,0.392918,-0.610428,-0.756065,-0.993824,-0.853930,-0.897323,0.682653
338,-0.903459,-0.626582,0.592024,-0.606316,0.040437,-0.458174,-0.584655,-0.953257,-0.493720,-0.675296,0.374788
339,-0.756041,-1.279312,0.555015,-0.935217,-0.019221,-0.582683,-0.884984,-1.010484,-1.016213,-0.970862,0.373436
340,-0.948922,-0.568868,0.248297,-0.787479,-0.150178,-0.529262,-0.798784,-0.879375,-0.616152,-0.794996,0.446123
341,-0.838284,-0.812431,0.532377,-0.864468,0.196744,-0.604184,-0.790886,-0.993161,-0.589682,-0.752525,0.429396
342,-0.870641,-0.552651,0.545960,-0.738646,0.133220,-0.761357,-0.810312,-0.889052,-0.693866,-0.815040,0.288761
343,-0.871035,-0.608936,0.735723,-0.730732,0.114887,-0.577388,-0.707987,-0.895423,-0.398038,-0.791196,0.174179
344,-0.892791,-0.380765,0.225797,-0.697817,-0.118165,-0.470267,-0.681096,-0.842996,-0.394646,-0.726218,0.489347
345,-0.882754,-0.324932,0.470646,-0.754328,0.026536,-0.509637,-0.780308,-0.801358,-0.289119,-0.629319,0.354113
346,-0.507477,-0.788381,-0.754455,-0.824274,0.089642,-0.668478,-0.784350,-1.001562,-0.911756,-0.888468,-0.038090
347,-0.779655,-0.845507,0.751016,-0.925681,-0.073492,-0.680964,-0.877739,-0.987629,-0.888074,-0.951421,0.499667
348,-0.891648,-1.132943,0.785678,-0.786354,-0.412081,-0.199552,-0.856400,-0.974364,-1.240852,-1.039932,0.368170
349,-0.876061,-0.342701,-0.324645,-0.771948,0.064990,-0.581009,-0.753451,-0.980155,-0.184903,-0.601289,0.336319
350,-0.774339,-0.785104,0.330306,-0.707108,0.003004,-0.605709,-0.721642,-0.829642,-0.444612,-0.741067,0.219809
351,-0.806656,-0.179302,-0.548265,-0.837190,0.669674,-0.765634,-0.725216,-0.947136,-0.737684,-0.812488,0.616009
352,-0.836791,-0.262783,0.165410,-0.692112,0.225996,-0.604640,-0.742032,-0.874212,-0.578219,-0.711035,0.723463
353,-0.840583,-0.711638,0.645809,-0.900529,-0.011139,-0.772651,-0.819797,-0.967270,-0.691695,-0.830577,-0.041790
354,-0.825333,-0.905425,0.717669,-0.734431,-0.347692,-0.635498,-0.788641,-0.886536,-0.816653,-0.611691,0.263800
355,-0.940771,-0.559940,0.854810,-0.794634,-0.183695,-0.763941,-0.836303,-0.965271,-0.863892,-0.775486,0.657297
356,-0.941108,-0.622946,0.200538,-0.637174,-0.143487,-0.528986,-0.752823,-1.020895,-0.364835,-0.784086,0.809727
357,-0.832350,-0.593465,0.269638,-0.693243,0.044993,-0.580318,-0.784904,-0.867167,-0.345486,-0.686239,0.378482
358,-0.892950,-0.667148,0.294987,-0.722691,-0.045086,-0.477607,-0.836612,-0.970650,-0.716935,-0.086387,0.699229
359,-0.804914,0.965073,0.196405,-0.629524,0.065360,-0.616192,-0.718074,-0.866159,-0.384288,-0.697336,0.371990
360,-0.892735,-0.886789,0.598792,-0.997135,-0.536721,-0.673611,-0.939665,-0.942272,-0.964193,-0.848026,0.204434
361,-0.918851,-1.241768,0.632579,-0.806184,-0.524534,-0.606733,-0.793390,-0.986095,-0.907559,-0.961775,0.771225
362,-0.894999,-0.989092,0.485354,-0.730720,0.340883,-0.788150,-0.797106,-0.940108,-0.573183,-0.750891,0.687093
363,-0.772834,-1.105407,0.724386,-0.825231,0.012978,-0.829800,-0.572932,-0.953542,-0.862795,-0.877038,0.779469
364,-0.808174,0.403046,-0.188717,-0.724150,0.381326,-0.716573,-0.697364,-0.881694,-0.512452,-0.684568,0.652184
365,-0.785811,-0.686796,0.456658,-0.822160,0.106986,-0.535640,-0.827167,-0.938843,-0.828405,-0.728389,0.414835
366,-0.788482,-0.836230,0.520417,-0.853599,-0.286427,-0.442088,-0.803564,-0.981783,-0.623989,-0.695135,0.378568
367,-0.849209,-0.693263,0.210637,-0.650884,0.073537,-0.625162,-0.712305,-0.847358,-0.355274,-0.733507,0.336586
368,-0.931901,-0.898901,0.899089,-0.766359,-0.486321,-0.523859,-0.807183,-1.030563,-0.848590,-0.872269,0.467897
369,-0.884825,-1.039515,0.888024,-0.859442,0.136255,-0.701651,-0.817587,-0.981191,-0.471324,-0.843545,0.363175
370,-0.917327,-0.319472,0.280440,-0.755491,0.279209,-0.552975,-0.734796,-0.909072,-0.057052,-0.636668,0.406987
371,-0.768123,-1.401078,0.893506,-0.938747,-0.284615,-0.614542,-0.937655,-0.999445,-1.076759,-1.007358,0.206814
372,-0.808747,-1.023750,0.780480,-0.834745,0.348518,-0.742147,-0.846689,-1.046967,-0.916966,-0.864655,0.694276
373,-0.876421,-1.171488,0.430325,-0.908073,-0.512786,-0.636370,-0.876735,-0.924355,-0.710707,-0.985499,0.400947
374,-0.975313,-1.382361,1.192602,-0.973051,-0.530005,-0.960448,-1.070585,-1.017789,-0.987492,-0.902276,0.703317
375,-0.902566,-0.962175,1.030173,-0.825453,-0.262126,-0.913004,-0.770995,-1.103686,-0.969131,-1.050031,0.428102
376,-0.959247,-1.385669,1.021180,-0.954232,-0.321027,-0.931551,-1.066326,-1.037371,-1.076748,-1.018996,0.662454
377,-0.885465,-0.140332,0.211027,-0.715281,0.011365,-0.665488,-0.774213,-0.863528,-0.522434,-0.781410,0.522087
378,-0.874219,-0.579514,0.342671,-0.665154,0.107189,-0.497609,-0.772436,-0.942952,-0.613686,-0.764582,0.242314
379,-0.877359,-0.388208,0.175037,-0.784889,-0.200569,-0.325747,-0.741154,-0.958587,-0.364260,-0.726930,0.450782
380,-0.900628,-0.934681,1.265686,-0.738269,-0.071580,-0.608496,-0.835202,-1.019534,-0.794908,-0.920268,0.450684
381,-0.930882,-0.571705,0.294138,-0.770765,-0.084691,-0.612872,-0.801598,-0.966426,-0.324529,-0.712275,0.228478
382,-0.839103,-0.845818,0.758283,-0.680610,0.266881,-0.669901,-0.858367,-0.929879,-1.069199,-0.864738,0.405301
383,-0.776775,-1.058982,0.471291,-0.829284,-0.129983,-0.643581,-0.862690,-0.935832,-0.699369,-0.908065,0.496494
384,-0.668933,-0.570295,0.460297,-0.701055,0.280074,-0.832862,-0.820487,-0.950264,-0.630244,-0.886905,0.545061
385,-0.873757,-0.327653,0.717843,-0.730785,0.370433,-0.606735,-0.726061,-0.934223,0.132845,-0.670185,0.636906
386,-0.842763,-0.911560,0.600044,-0.923420,-0.321632,-0.829777,-0.873069,-0.964397,-0.925919,-0.874376,0.569859
387,-0.722407,-0.669502,0.266282,-0.725040,0.149818,-0.551022,-0.752606,-0.934524,-0.548068,-0.649351,0.448184
388,-0.916479,-0.171762,0.010624,-0.673926,0.182687,-0.730638,-0.720849,-0.843916,-0.519921,-0.729441,0.541574
389,-0.839079,-0.940713,0.636931,-0.970920,-0.328131,-0.763469,-0.940899,-0.972220,-0.976758,-0.936641,0.467004
390,-0.879117,-1.218994,0.745853,-1.007706,-0.432323,-0.835846,-0.965843,-0.894452,-0.860144,-0.899431,0.433158
391,-0.786980,-0.349212,0.370786,-0.772804,0.173818,-0.586019,-0.761798,-0.907888,-0.459934,-0.742021,0.305478
392,-0.789222,0.634276,0.056544,-0.668528,0.120162,-0.541777,-0.719019,-0.848510,-0.368650,-0.622996,0.414925
393,-0.871880,-0.226148,0.202033,-0.673927,-0.017702,-0.497428,-0.713033,-0.882580,-0.561414,-0.726730,0.221047
394,-0.988609,-0.727679,-0.019587,-0.646882,-0.216612,-0.335406,-0.843222,-0.919081,-0.831853,-0.445486,0.743817
395,-0.957866,-0.797799,0.703495,-0.919237,-0.031894,-0.715083,-0.818905,-0.918285,-0.505804,-0.741667,0.075912
396,-0.835039,-0.802127,0.334039,-0.743020,0.069439,-0.688933,-0.764729,-0.898373,-0.850614,-0.919126,0.486987
397,-0.803207,-1.269246,0.277698,-0.778277,-0.171983,-0.302572,-0.816431,-1.059286,-0.158906,-1.044700,0.368646
398,-0.820923,-0.604544,0.265440,-0.966791,-0.125036,-0.547828,-0.804904,-0.947457,-0.345103,-0.785501,0.318190
399,-0.852916,-0.173156,0.316399,-0.801672,-0.188044,-0.826360,-0.744934,-0.934472,-0.521529,-0.811329,0.296387
400,-0.852651,-1.345232,1.255676,-0.805134,-0.198144,-0.867666,-0.913004,-1.057055,-0.605540,-1.067164,0.576365
401,-0.895903,-0.990298,0.543255,-0.883741,-0.365038,-0.351278,-0.867500,-0.923562,-0.849145,-0.777524,0.384339
402,-0.803167,-0.037507,0.284525,-0.593949,0.172808,-0.594138,-0.735554,-0.934711,-0.392198,-0.635527,0.680235
403,-0.934838,-1.418078,0.956378,-1.114926,-0.486305,-0.932400,-1.065081,-1.000888,-1.173382,-1.083688,0.073114
