,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
212,-0.905144,-0.152562,0.268954,-0.698454,0.152551,-0.487627,-0.774212,-0.889984,-0.336222,-0.640180,0.608136
213,-0.808924,-0.401281,0.210526,-0.800798,-0.493164,-0.893854,-0.816638,-0.936860,-0.122006,-0.605014,0.565629
214,-0.786431,-0.554827,0.865302,-0.789793,0.274515,-0.627792,-0.777211,-0.929833,-0.573640,-0.741690,0.531253
215,-0.878102,-1.159979,0.621438,-0.896940,0.096201,-0.948996,-0.947694,-1.031965,-1.270943,-0.881932,0.624345
216,-0.850770,-1.062267,0.826048,-0.962545,-0.198898,-0.659690,-0.945274,-0.855238,-0.923088,-1.095784,0.554438
217,-0.852266,-0.846726,0.766932,-0.749654,-0.419755,-0.753350,-0.935378,-0.805960,-0.956699,-0.971197,0.594959
218,-0.877841,-0.098731,0.178412,-0.815892,-0.416106,-0.801325,-0.783027,-0.886374,-0.551006,-0.730871,0.594311
219,-0.864642,-0.644783,0.762152,-0.627051,0.022412,-0.674828,-0.810706,-0.949411,-0.843658,-0.344418,0.532959
220,-0.963854,-0.832941,0.488379,-0.809271,-0.256145,-0.875572,-0.845032,-0.976348,-1.044124,-0.973813,0.654438
221,-0.876561,-1.008004,0.668074,-0.748988,-0.609916,-0.488479,-0.986799,-1.004826,-0.748214,-0.825987,0.546496
222,-0.887252,-0.589389,-0.069234,-0.749667,-0.061439,-0.611621,-0.737832,-0.872520,-0.304132,-0.676565,0.519500
223,-0.916100,0.300663,-0.233784,-0.741769,0.115701,-0.523688,-0.724348,-0.870351,-0.268027,-0.624834,0.436690
224,-0.955854,-1.019665,0.914027,-0.899957,-0.529866,-0.780372,-0.892960,-0.952017,-0.789759,-0.997102,0.867704
225,-0.645892,0.096723,-0.381778,-0.767601,0.693554,-0.720104,-0.711247,-0.866141,-0.300676,-0.732158,0.534651
226,-0.820406,-1.291911,0.821146,-1.023977,-0.134739,-0.977722,-0.936486,-0.942243,-1.009442,-1.088268,0.705829
227,-0.928091,-0.350254,0.733405,-0.662036,0.122556,-0.668218,-0.810707,-0.860819,-0.397185,-0.740975,0.434809
228,-0.853413,-0.652341,0.112963,-0.745926,-0.025412,-0.392888,-0.784237,-0.930687,-0.489104,-0.671005,0.605929
229,-0.969939,-0.900553,0.578933,-0.855945,-0.242171,-0.812267,-0.813840,-0.990865,-1.144048,-0.973211,0.655143
230,-0.939858,-1.056134,0.414041,-0.974941,-0.687449,-0.477191,-0.903201,-0.955941,-0.550519,-0.773459,0.511201
231,-0.914978,-0.927955,0.478296,-0.883109,-0.427473,-0.689573,-0.762831,-0.940363,-0.426114,-0.872987,0.348538
232,-0.859685,-0.221587,-0.019443,-0.731937,0.072548,-0.760621,-0.783897,-0.950855,-0.296462,-0.647582,0.553992
233,-0.858907,-0.875334,0.628661,-0.868054,0.005256,-0.747332,-0.896762,-0.911699,-0.993252,-0.927759,0.750361
234,-0.920690,-0.590269,0.692556,-0.782475,-0.265820,-0.757017,-0.797262,-0.860425,-0.481830,-0.833179,0.640832
235,-0.819714,-0.366425,0.426507,-0.757092,-0.325516,-0.908036,-0.784526,-0.905084,-0.881175,-0.522374,0.558406
236,-0.811263,-0.733815,0.816289,-0.896911,-1.002651,-0.910211,-0.959889,-0.911729,-0.940707,-1.027452,0.579551
237,-0.914961,-0.609736,0.133890,-0.686290,-0.191799,-0.558263,-0.680200,-0.977279,-0.078665,-0.606878,0.745832
238,-0.900534,-1.376461,0.911013,-1.014177,-0.816240,-0.903181,-1.173719,-0.986725,-1.066181,-0.956771,0.517801
239,-0.879834,-0.642501,0.344504,-0.784283,0.267715,-0.774648,-0.868744,-0.943131,-0.713526,-0.842615,0.276439
240,-0.872059,-0.813610,0.356045,-0.834515,0.172951,-0.617725,-0.775877,-0.852972,-0.423300,-0.747050,0.420250
241,-0.869027,0.422697,-0.355353,-0.749576,-0.011290,-0.617822,-0.711416,-0.891575,-0.215880,-0.597365,0.666311
242,-0.875491,-1.108877,0.928775,-0.824416,-0.295584,-0.887235,-0.907895,-1.024945,-0.838626,-0.860229,0.867173
243,-0.916780,-1.508825,1.082853,-0.927291,-0.286738,-0.856816,-0.915004,-1.019532,-0.555833,-0.708221,0.764758
244,-0.807067,-0.560652,0.058490,-0.801246,0.020525,-0.658285,-0.815351,-0.958748,-0.461157,-0.615414,0.420675
245,-0.835156,-0.167761,0.470459,-0.695278,0.060697,-0.683826,-0.762616,-0.918240,-0.522255,-0.749701,0.630689
246,-0.891882,-0.252167,0.473514,-0.748727,0.076882,-0.690900,-0.763713,-0.872164,-0.508908,-0.804396,0.187420
247,-0.891027,-1.512591,0.523284,-0.932496,-0.761206,-0.511088,-0.907540,-1.041068,-1.236002,-1.093073,0.627433
248,-0.866667,-0.408001,-0.591651,-0.828081,0.322422,-0.947112,-0.740861,-0.941092,-0.636808,-0.824015,0.768439
249,-0.856211,-0.730817,0.733242,-0.854288,-0.162131,-0.732013,-0.873397,-0.912463,-0.621092,-0.849722,0.631854
250,-0.830342,0.529936,0.478776,-0.738197,0.291570,-0.663394,-0.784949,-0.949095,-0.402819,-0.687302,0.765642
251,-0.833164,-1.391693,0.780913,-0.902450,-0.290010,-0.958991,-1.080225,-0.992099,-1.231709,-1.076097,0.725811
252,-0.861865,-0.810875,0.961630,-0.863120,0.126260,-0.977806,-0.856012,-0.885312,-0.556227,-0.935614,0.487539
253,-0.860514,-0.695069,0.864299,-0.790504,-0.009550,-0.676883,-0.785123,-0.879440,-0.703330,-0.821301,0.775071
254,-0.919666,-0.781803,0.649831,-0.770388,0.023144,-0.833250,-0.803457,-0.876515,-0.661629,-0.813752,0.321395
255,-0.864937,-0.315265,0.801742,-0.827223,-0.022540,-0.680089,-0.807864,-0.925500,-0.334601,-0.793992,0.327336
256,-0.892013,-0.617773,0.591789,-0.775360,-0.442369,-0.518835,-0.805481,-0.951503,-0.318213,-0.754885,0.463863
257,-0.946884,-1.185092,0.846485,-0.951577,0.047675,-0.708196,-0.780482,-1.040220,-0.629890,-0.754053,0.915664
258,-0.907694,-1.118734,0.646343,-0.952683,-0.350872,-0.710061,-0.863952,-0.907100,-0.808163,-0.824469,0.458154
259,-0.873518,-0.808975,0.767114,-0.828688,-0.274007,-0.513849,-0.797424,-0.825676,-0.574117,-0.917702,0.518059
260,-0.877439,-0.933461,0.557308,-0.824859,-0.025220,-0.597261,-0.804159,-0.860496,-0.545035,-0.636525,0.458637
261,-0.946915,-1.470145,1.000771,-1.005152,-0.824040,-0.762224,-0.892600,-1.052354,-0.980235,-0.994010,0.474689
262,-0.804100,-0.867168,0.270269,-0.767921,-0.264329,-0.700438,-0.910162,-0.975581,-0.733901,-0.856712,0.398756
263,-0.816729,-0.373723,0.566799,-0.760426,0.135167,-0.690043,-0.783559,-0.932737,-0.517029,-0.724782,0.495433
264,-0.892979,0.948796,-0.051922,-0.730152,0.097610,-0.660953,-0.788958,-0.898623,-0.324624,-0.758516,0.674148
265,-0.880953,-0.796754,0.674912,-0.871466,-0.124198,-0.796157,-0.887185,-0.934598,-0.419526,-0.802379,0.543883
266,-0.858393,-1.271649,0.906324,-0.901627,-0.803162,-0.960198,-1.031317,-0.992087,-0.924369,-0.993982,0.683957
267,-0.776136,-0.555104,0.340130,-0.854876,0.055979,-0.885782,-0.796978,-0.903064,-0.504119,-0.779039,0.811050
268,-0.902022,-0.188244,0.394039,-0.633858,-0.192186,-0.457034,-0.757424,-0.908230,-0.391183,-0.632907,0.575712
269,-0.898639,-0.607619,0.689389,-0.634577,-0.332775,-0.633738,-0.896801,-0.934738,-0.603506,-0.863625,0.499049
270,-0.899617,-0.799265,0.590613,-0.786045,0.099059,-0.616120,-0.903269,-0.909575,-0.910092,-0.904503,0.676634
271,-0.875869,-0.622845,0.214550,-0.874244,0.280997,-0.921802,-0.738711,-0.932334,-0.773306,-0.828397,0.011944
272,-0.844957,-0.673583,0.674123,-0.696914,0.359712,-0.721306,-0.784150,-0.933362,-0.426287,-0.652900,0.549706
273,-0.882519,-1.303842,1.203338,-0.920717,-0.218882,-0.919012,-0.928906,-0.898758,-0.809601,-0.976136,0.562088
274,-0.912790,-0.031417,-0.105191,-0.711848,-0.026874,-0.676525,-0.742624,-0.896555,-0.380239,-0.713618,0.566184
275,-0.938235,-0.708493,0.585557,-0.841256,-0.602605,-0.847899,-0.824315,-0.969721,-0.862095,-0.833515,0.528020
276,-0.843627,-1.163715,0.523289,-0.845324,-0.163665,-0.639009,-0.940630,-0.959874,-0.888445,-0.900666,0.395001
277,-0.830661,-0.640222,0.619031,-0.541258,0.100613,-0.674434,-0.790475,-0.929576,-0.649765,-0.448542,0.576028
278,-0.914820,-0.287066,0.548694,-0.748106,-0.031316,-0.651041,-0.760522,-0.860000,-0.451256,-0.781050,0.716560
279,-0.902967,-0.868734,0.524365,-0.717361,-0.605620,-0.253836,-0.882570,-0.906744,-0.904719,-0.947487,0.702009
280,-0.819610,-0.184691,-0.049921,-0.735733,-0.308570,-0.580702,-0.764593,-0.914519,-0.535180,-0.741228,0.432617
281,-0.924891,-0.751107,0.818319,-0.679290,-0.626045,-0.642391,-0.911238,-0.948592,-1.054033,-0.857712,0.608045
282,-0.857603,0.655426,-0.282511,-0.713353,-0.203679,-0.686539,-0.708841,-0.853104,-0.221223,-0.601461,0.601208
283,-0.852218,-1.116193,0.526687,-0.949583,-0.421502,-0.841955,-0.719906,-0.849988,-0.747896,-1.095886,0.904862
284,-0.879116,-0.193043,0.581005,-0.721602,0.190481,-0.561965,-0.801904,-0.892950,-0.394601,-0.720663,0.408888
285,-0.872991,-0.975950,0.678817,-0.952988,0.046464,-0.851252,-0.911781,-0.924258,-0.866284,-0.870121,0.735009
286,-0.859225,-0.653909,-0.174757,-0.773589,-0.063970,-0.738420,-0.824118,-0.950552,-0.741988,-0.738169,0.553684
287,-0.895724,0.210847,-0.159260,-0.808144,-0.270083,-0.829908,-0.733964,-0.915900,-0.782943,-0.838729,0.101928
288,-0.868977,0.374735,-0.169264,-0.778021,0.291095,-0.702026,-0.708530,-0.850121,-0.256364,-0.610975,0.284831
289,-0.949575,-0.305520,-0.126046,-0.814276,-0.011851,-0.701639,-0.735523,-0.934785,-0.308442,-0.589809,0.319910
290,-0.833728,-1.190890,0.997745,-1.001503,-0.937747,-0.646083,-0.853966,-1.001978,-0.812464,-0.958786,0.457301
291,-0.903983,-0.810464,0.743928,-0.817987,0.192691,-0.669727,0.334475,-0.965100,-0.832607,-0.899978,0.723568
292,-0.934486,-0.281401,0.077057,-0.800573,0.107261,-0.771698,-0.831101,-0.953315,-0.682222,-0.870387,0.631254
293,-0.927040,-0.831777,0.546576,-0.815756,-0.336198,-0.831024,-0.885116,-0.975093,-0.944668,-0.952613,0.551694
294,-0.975705,-1.151556,0.952798,-1.067178,-0.305163,-0.613476,-0.971082,-0.858959,-0.574157,-0.769853,0.146895
295,-0.914661,-0.418509,0.747209,-0.797445,-0.221262,-0.828681,-0.690253,-0.906462,0.055959,-0.834986,0.645290
296,-0.925737,-0.458958,0.707911,-0.745438,0.100560,0.223944,-0.787266,-0.869980,-0.393496,-0.770654,0.911364
297,-0.855974,-1.243556,0.935181,-0.819392,-0.737632,-0.403099,-0.860918,-0.971711,-0.625531,-0.870987,0.581340
298,-0.934338,-1.346278,0.908621,-0.917027,-0.564498,-0.861053,-1.041231,-1.007517,-1.055079,-0.957988,0.638467
299,-0.787856,-0.533502,-0.078504,-0.808167,-0.575995,-0.781527,-0.771370,-0.917482,-0.401934,-0.822187,0.618435
300,-0.923568,-1.460943,1.028659,-1.013769,-0.744393,-0.922075,-1.107804,-1.006358,-0.965604,-0.909982,0.657680
301,-0.877578,-0.850538,0.644799,-0.907367,-0.593606,-0.946233,-0.914090,-0.950426,-0.902457,-0.922870,0.564603
302,-0.839085,-0.266654,0.366994,0.171490,-0.347495,-0.389994,-0.733958,-0.939348,-0.293769,-0.719032,0.574404
303,-0.761318,-0.835754,0.958332,-0.763809,-0.339623,-0.596997,-0.826433,-0.955941,-0.906569,-0.706402,0.421253
304,-0.925867,-0.532303,0.983400,-0.832085,0.366014,-0.806223,-0.736783,-0.915873,0.569726,-0.726537,0.658145
305,-0.873896,0.828320,-0.059157,-0.716190,0.056936,-0.697707,-0.726979,-0.849745,-0.327910,-0.655642,0.569202
306,-0.819886,-1.290420,0.409078,-0.869970,-0.387413,-0.712369,-0.888530,-0.963646,-1.019957,-1.152923,0.798911
307,-0.863779,-1.099889,0.672464,-0.920925,-0.470904,-0.771458,-0.993987,-0.910333,-0.728338,-1.026743,0.544856
308,-0.915449,-0.449177,0.776896,-0.866941,0.050418,-0.552158,-0.771720,-0.917038,-0.015414,-0.785550,0.643687
309,-0.871242,-1.118037,0.615809,-0.998286,-0.179290,-1.135013,-0.954536,-0.983834,-1.023137,-0.934337,0.783318
310,-0.839219,-0.869118,0.819485,-0.880605,0.351425,-0.973159,-0.759220,-0.960292,-0.769678,-0.769053,0.615374
311,-0.759921,-0.274517,0.491027,-0.813681,0.049265,-0.808710,-0.806806,-0.910173,-0.617574,-0.824410,0.233897
312,-0.747600,-1.538114,0.518001,-0.857229,0.020331,-0.736406,-0.894289,-0.946474,-1.157749,-0.961717,0.684869
313,-0.803954,-0.669304,0.502584,-0.734497,0.196592,-0.658282,-0.661785,-0.942414,-0.766726,-0.955182,0.775579
314,-0.837432,0.136456,-0.606388,-0.848914,0.172946,-0.825134,-0.738605,-0.895838,-0.361094,-0.748294,0.615542
315,-0.868202,-1.173484,0.656310,-0.942838,-0.685311,-0.726298,-1.043932,-1.002893,-0.945701,-0.909111,0.586078
316,-0.832309,-0.925837,0.582722,-0.733498,-0.007290,-0.633368,-0.844886,-0.820873,-0.543466,-0.821631,0.578574
317,-0.920419,-0.633530,0.109351,-0.878659,-0.537504,-0.238274,-0.753404,-0.941885,0.174166,-0.615055,0.258113
318,-0.940218,-1.078596,0.832726,-0.900191,-0.659248,-0.402350,-0.934889,-0.943698,-0.393968,-0.650705,0.436014
319,-0.903480,-0.446396,0.342732,-0.814345,0.313000,-0.647862,-0.828594,-0.936454,-0.786251,-0.659151,0.802934
320,-0.962905,-1.139075,1.020779,-0.883034,-0.619583,-1.010325,-1.115974,-0.966240,-1.134193,-1.100692,0.858374
321,-0.899744,-1.335823,1.056305,-0.980978,-0.755612,-0.768282,-0.967268,-0.943318,-0.808461,-0.985536,0.703354
322,-0.913953,-0.937302,1.021674,-0.902910,-0.126020,-1.020470,-0.914833,-1.001979,-0.803398,-1.055279,0.496444
323,-0.937612,-0.722088,0.877082,-0.710096,-0.037547,-0.701708,-0.771212,-0.905047,-0.662512,-0.859055,0.510627
324,-0.880928,-1.421994,1.246015,-0.889526,-0.311095,-0.537066,-0.833477,-0.934096,-0.604190,-0.643436,0.579080
325,-0.909771,-0.863208,0.590735,-0.863582,-0.539737,-0.484566,-0.873944,-0.948639,-0.251741,-0.695853,0.499264
326,-0.926474,-0.513174,0.810653,-0.797077,0.064371,-0.772663,-0.778512,-0.848269,-0.594200,-0.893447,0.742880
327,-0.821670,-0.670899,-0.053237,-0.784477,-0.135030,-0.680081,-0.817462,-0.885570,-0.596449,-0.803086,0.667779
328,-0.919626,-0.509085,-0.198541,-0.932593,0.420891,-0.491217,-0.797736,-0.875003,-0.432985,-0.746471,-0.101199
329,-0.873589,0.065931,0.199819,-0.717051,0.032359,-0.575225,-0.789864,-0.870544,-0.435399,-0.725103,0.613052
330,-0.905913,-0.795128,0.102556,-0.864916,-0.714952,-0.995017,-0.688886,-0.884738,-1.100306,-0.855674,0.224716
331,-0.854266,-0.322768,0.807569,-0.862687,-0.013128,-0.658391,-0.759276,-0.883895,-0.561856,-0.828971,-0.263418
332,-0.899758,-0.177998,0.437044,-0.622757,0.059248,-0.788381,-0.664148,-0.959249,-0.414799,-0.668893,0.753208
333,-0.857916,0.046250,0.437405,-0.740003,0.150551,-0.580328,-0.821415,-0.875625,-0.343882,-0.738024,0.603127
334,-0.634598,-0.395249,0.522247,-0.720952,-0.415344,-0.589182,-0.843125,-0.987161,-0.589380,-0.723253,0.606623
335,-0.786903,-0.559392,0.624118,-0.782043,-0.061496,-0.913086,-0.757370,-0.920400,-0.642186,-0.844923,0.413153
336,-0.927835,-1.173205,0.352790,-0.969832,-0.736991,-0.258307,-0.872777,-0.985996,-0.089377,-0.805487,0.361554
337,-0.941372,-0.361055,0.809791,-0.679994,0.600132,-0.664037,-0.787430,-0.987401,-0.843558,-0.906986,0.805385
338,-0.913773,-0.677873,0.694337,-0.581437,0.123248,-0.555827,-0.685207,-0.893368,-0.447088,-0.760533,0.283986
339,-0.768870,-1.387264,0.716733,-0.930305,-0.147754,-0.609452,-0.886136,-0.998222,-1.170059,-0.974472,0.773592
340,-0.946986,-0.527763,0.317630,-0.794701,-0.389331,-0.629196,-0.768538,-0.900064,-0.597009,-0.804497,0.543351
341,-0.840086,-0.763332,0.664602,-0.873893,0.381320,-0.721576,-0.796653,-0.982651,-0.593183,-0.761191,0.657076
342,-0.856551,-0.525301,0.689161,-0.748086,0.265811,-0.793169,-0.841709,-0.916542,-0.748387,-0.880176,0.555886
343,-0.846647,-0.712480,0.757007,-0.745425,-0.101216,-0.609321,-0.750752,-0.887399,-0.492148,-0.806016,0.336848
344,-0.908644,-0.357476,0.134795,-0.752997,-0.126804,-0.514735,-0.663464,-0.847899,-0.455951,-0.722481,0.575866
345,-0.900340,-0.217807,0.465906,-0.837040,-0.069731,-0.665308,-0.817873,-0.823365,-0.367006,-0.677068,0.333371
346,-0.942911,-0.758866,-0.884059,-0.872436,-0.028503,-0.679913,-0.786190,-0.994425,-0.983187,-0.932585,0.663808
347,-0.827973,-0.842483,0.810969,-0.857715,-0.185615,-0.810398,-0.929212,-0.959353,-0.927271,-0.951470,0.717540
348,-0.924285,-1.112814,0.895230,-0.831695,-0.639866,-0.367715,-0.872149,-0.975484,-1.189552,-1.060577,0.620703
349,-0.911500,-0.356386,-0.426450,-0.792222,-0.041017,-0.575205,-0.786052,-0.931490,-0.208817,-0.620822,0.381644
350,-0.839071,-0.788801,0.329528,-0.744704,0.007694,-0.636537,-0.736070,-0.847847,-0.408747,-0.749303,0.350866
351,-0.904628,-0.204236,-0.694329,-0.848505,0.363531,-0.886528,-0.757800,-0.935784,-0.796586,-0.856079,0.732879
352,-0.869648,-0.289693,0.186999,-0.728699,0.221584,-0.699188,-0.768265,-0.905186,-0.573338,-0.761558,0.882446
353,-0.843546,-0.830449,0.757991,-0.852138,-0.293907,-0.685719,-0.838242,-0.952584,-0.741669,-0.895289,0.442153
354,-0.890921,-0.931594,0.774066,-0.774720,-0.388160,-0.722082,-0.804206,-0.882961,-0.930019,-0.663985,0.163984
355,-0.914084,-0.496621,0.885941,-0.730160,-0.253750,-0.798838,-0.879107,-0.957155,-0.923443,-0.807379,0.659429
356,-0.917523,-0.651841,0.541968,-0.649855,-0.220331,-0.679824,-0.822371,-1.002956,-0.428333,-0.882109,0.921440
357,-0.842639,-0.544346,0.298311,-0.718337,-0.047959,-0.644936,-0.799690,-0.903673,-0.359830,-0.676093,0.476468
358,-0.943325,-0.622803,0.289745,-0.801287,0.033655,-0.733594,-0.837911,-0.963667,-0.814025,-0.213614,0.660376
359,-0.826008,1.017328,0.131022,-0.688470,0.092153,-0.683183,-0.746681,-0.866888,-0.460745,-0.686393,0.506562
360,-0.887466,-0.953161,0.638836,-0.974879,-0.631788,-0.779368,-0.939751,-0.893724,-0.939822,-0.891020,0.497279
361,-0.937654,-1.269346,0.747689,-0.797228,-0.708505,-0.607011,-0.801370,-0.972008,-0.877797,-0.982530,0.643400
362,-0.890407,-1.034283,0.551787,-0.694085,0.450256,-0.800802,-0.813079,-0.960043,-0.644096,-0.730483,0.824742
363,-0.812943,-1.080525,0.846963,-0.860010,-0.089070,-0.934384,-0.687450,-0.959099,-0.960867,-0.909321,0.914005
364,-0.854422,0.410656,-0.175833,-0.819595,0.402264,-0.833661,-0.714052,-0.890265,-0.870689,-0.885598,0.886997
365,-0.823855,-0.641278,0.463368,-0.815582,0.271231,-0.560355,-0.847935,-0.961477,-0.810141,-0.754924,0.637114
366,-0.789669,-0.790291,0.628053,-0.846755,-0.452520,-0.533533,-0.822627,-0.981697,-0.699624,-0.728627,0.635769
367,-0.871823,-0.818089,0.199889,-0.730323,0.049793,-0.711790,-0.731320,-0.870515,-0.351736,-0.737104,0.423506
368,-0.931105,-0.841945,0.928446,-0.758006,-0.565010,-0.562341,-0.837176,-0.980965,-0.831725,-0.880260,0.585752
369,-0.880552,-1.079681,0.964895,-0.895123,0.089843,-0.852483,-0.847011,-0.912102,-0.541792,-0.816561,0.538476
370,-0.914748,-0.303121,0.276718,-0.797410,0.297561,-0.670356,-0.730241,-0.889124,-0.098506,-0.650047,0.509664
371,-0.835762,-1.397968,0.938894,-0.967458,-0.572940,-0.726555,-0.947004,-0.994628,-1.140618,-1.009164,0.586494
372,-0.824424,-1.056308,0.908826,-0.845949,0.405415,-0.895361,-0.900474,-1.006261,-0.914189,-0.855133,1.069616
373,-0.913266,-1.147029,0.552491,-0.884418,-0.754714,-0.710593,-0.917966,-0.864681,-0.661583,-0.958617,0.736258
374,-0.943487,-1.341046,1.132872,-0.872978,-0.618402,-0.985363,-1.099283,-0.971589,-0.983569,-0.874367,0.628743
375,-0.875360,-0.885989,1.053143,-0.716479,-0.510605,-0.951619,-0.922691,-1.016956,-0.905652,-1.069043,0.362457
376,-0.922367,-1.397623,1.039625,-0.872182,-0.533313,-0.887804,-1.076635,-1.000950,-1.023655,-1.051494,0.472740
377,-0.898176,-0.139247,0.285560,-0.788124,-0.032027,-0.632237,-0.783634,-0.847222,-0.556691,-0.811283,0.671772
378,-0.864598,-0.550679,0.459485,-0.768161,-0.161387,-0.472577,-0.799830,-0.939449,-0.589488,-0.795314,0.525918
379,-0.854695,-0.441735,0.196815,-0.779336,-0.507027,-0.158915,-0.729835,-0.943381,-0.350317,-0.736301,0.673649
380,-0.930123,-0.939244,1.258619,-0.717401,-0.056018,-0.645741,-0.901670,-1.005849,-0.730719,-0.929810,0.442255
381,-0.928368,-0.615504,0.253280,-0.865078,-0.042415,-0.682530,-0.787986,-0.990639,-0.139209,-0.784143,0.405288
382,-0.875161,-0.854646,0.819546,-0.691883,0.200184,-0.777624,-0.893795,-0.955035,-1.081463,-0.883214,0.584286
383,-0.802971,-1.095419,0.485511,-0.839962,-0.441101,-0.672650,-0.885233,-0.966396,-0.828051,-0.907214,0.470771
384,-0.780146,-0.539269,0.767200,-0.564456,0.377538,-0.800601,-0.863590,-0.977700,-0.919529,-0.924049,0.861808
385,-0.895372,-0.298854,0.731799,-0.781392,0.325227,-0.682423,-0.752181,-0.937795,0.124667,-0.737723,0.662888
386,-0.830404,-0.908693,0.637124,-0.881985,-0.544255,-0.843953,-0.896099,-0.953047,-1.048099,-0.864908,0.766178
387,-0.761490,-0.764134,0.178748,-0.748409,0.093505,-0.660847,-0.753819,-0.939808,-0.473598,-0.607297,0.655491
388,-0.942245,-0.120901,0.028042,-0.781302,0.294513,-0.830786,-0.739165,-0.837709,-0.534229,-0.780776,0.678101
389,-0.876048,-0.915839,0.720166,-0.945360,-0.308599,-0.791072,-0.973558,-0.955025,-0.958746,-0.911734,0.673724
390,-0.907378,-1.233889,0.850903,-0.955939,-0.595514,-0.896972,-1.023152,-0.831338,-0.900029,-0.867772,0.668939
391,-0.862227,-0.285177,0.414700,-0.825806,0.100074,-0.751972,-0.787910,-0.900778,-0.572084,-0.767644,0.330600
392,-0.843591,0.665288,0.084604,-0.700479,0.057242,-0.600553,-0.731643,-0.878360,-0.380797,-0.663738,0.615899
393,-0.895409,-0.240818,0.236872,-0.726941,-0.078796,-0.526229,-0.742619,-0.873642,-0.548339,-0.729328,0.413918
394,-0.999704,-0.668308,-0.012153,-0.746061,-0.027512,-0.551182,-0.858694,-0.897389,-0.866520,-0.569852,0.768486
395,-0.932271,-0.861455,0.818331,-0.906347,0.155770,-0.759818,-0.803564,-0.892990,-0.558229,-0.784050,0.409205
396,-0.874315,-0.725352,0.576289,-0.773701,0.143806,-0.924366,-0.779410,-0.915413,-0.809888,-0.927919,0.787651
397,-0.853061,-1.329488,0.581757,-0.816255,-0.532088,-0.392769,-0.823181,-1.024226,-0.210212,-1.082196,0.465919
398,-0.879157,-0.610948,0.332292,-0.991034,0.022096,-0.640024,-0.842295,-0.901028,-0.330433,-0.804582,0.393855
399,-0.891451,-0.154702,0.379240,-0.849849,-0.874616,-0.897472,-0.768895,-0.907882,-0.703287,-0.837796,0.299589
400,-0.809977,-1.409669,1.251523,-0.779249,-0.591722,-0.860794,-0.916653,-1.011910,-0.688537,-1.067899,0.730833
401,-0.867444,-0.950175,0.702403,-0.923944,-0.396166,-0.282972,-0.880713,-0.889416,-0.830640,-0.886782,0.533872
402,-0.863103,-0.095789,0.389398,-0.646238,0.350383,-0.643101,-0.762852,-0.928928,-0.432231,-0.692159,0.844044
403,-0.906997,-1.425873,0.975387,-1.037809,-0.473206,-0.980686,-1.091299,-0.956094,-1.185652,-1.054267,0.451607
