,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
244,0.026491,0.040651,0.096962,0.000051,0.835366,0.009277,0.000000,0.000590,0.003401,0.051670,0.546378
245,0.023817,0.060956,0.092682,0.020389,0.197965,0.175337,0.000000,0.000637,0.064899,0.000485,0.786415
246,0.024416,0.055912,0.051665,0.004957,0.460913,0.020028,0.000000,0.000889,0.000001,0.020093,0.557262
247,0.037140,0.016458,0.638314,0.004635,0.335860,0.306075,0.001603,0.000299,0.003348,0.000895,0.598575
248,0.025614,0.045577,0.169468,0.001001,0.980690,0.008459,0.000009,0.000845,0.024922,0.000162,0.662773
249,0.029867,0.027709,0.357739,0.000149,0.061704,0.021802,0.000001,0.000360,0.052852,0.175691,0.553792
250,0.024563,0.053187,0.080674,0.000767,0.964243,0.029317,0.000000,0.000705,0.099929,0.425150,0.665887
251,0.044368,0.011445,0.943499,0.004468,0.400701,0.048675,0.000040,0.000200,0.000048,0.000062,0.579243
252,0.027589,0.036894,0.313062,0.000625,0.968114,0.042655,0.000018,0.000695,0.119751,0.000169,0.677240
253,0.028152,0.033659,0.254329,0.000126,0.798913,0.049201,0.000015,0.000951,0.003892,0.812768,0.639958
254,0.026993,0.038273,0.321488,0.031076,0.064351,0.049910,0.000001,0.001369,0.000110,0.000309,0.685185
255,0.027545,0.035947,0.246605,0.000112,0.839478,0.497491,0.000009,0.000777,0.010890,0.000023,0.623109
256,0.028910,0.030703,0.420388,0.001145,0.025218,0.248373,0.000008,0.000493,0.249335,0.254779,0.540951
257,0.029680,0.032041,0.535728,0.001883,0.945878,0.017818,0.000077,0.000483,0.000278,0.000577,0.545126
258,0.026062,0.041749,0.144668,0.000039,0.144559,0.023281,0.000154,0.000715,0.083475,0.001740,0.656616
259,0.028910,0.030703,0.295940,0.030817,0.206999,0.319522,0.000011,0.000514,0.145006,0.003221,0.639047
260,0.026067,0.043521,0.257478,0.007488,0.718551,0.054558,0.000030,0.000878,0.000817,0.026538,0.676223
261,0.030381,0.027182,0.521161,0.001037,0.362497,0.065409,0.001541,0.000532,0.015863,0.078682,0.552281
262,0.030381,0.017713,0.439680,0.000249,0.007366,0.079746,0.000001,0.000486,0.007028,0.000029,0.318083
263,0.024619,0.053403,0.284619,0.002954,0.996913,0.002818,0.000014,0.001354,0.000073,0.008995,0.737958
264,0.022572,0.076491,0.030217,0.001358,0.911299,0.010487,0.000000,0.007537,0.253428,0.000040,0.710797
265,0.030768,0.025615,0.835696,0.001221,0.497245,0.189263,0.000003,0.000430,0.023980,0.000235,0.639636
266,0.041942,0.012761,0.881016,0.000289,0.076227,0.002594,0.000338,0.000221,0.001726,0.005330,0.584853
267,0.023997,0.058352,0.242082,0.000033,0.489860,0.134552,0.000001,0.001010,0.024287,0.158174,0.674826
268,0.023174,0.096758,0.125484,0.439272,0.000033,0.364471,0.000000,0.000946,0.456734,0.056792,0.762499
269,0.033740,0.020634,0.777283,0.029256,0.079568,0.423761,0.000033,0.000380,0.000295,0.026660,0.514151
270,0.033740,0.020634,0.513068,0.012631,0.036700,0.075696,0.000000,0.000304,0.001533,0.003762,0.572008
271,0.027545,0.035947,0.347136,0.000001,0.876771,0.252713,0.000036,0.001137,0.003354,0.000482,0.551250
272,0.028139,0.034233,0.259160,0.039446,0.974170,0.020817,0.000002,0.000612,0.001654,0.021574,0.578902
273,0.038211,0.015604,0.985783,0.012827,0.809061,0.042595,0.000103,0.000306,0.013522,0.000002,0.635848
274,0.022274,0.081557,0.091550,0.081725,0.200609,0.063706,0.000000,0.001152,0.005990,0.004262,0.544614
275,0.031098,0.024689,0.498864,0.000005,0.333647,0.085237,0.002332,0.000347,0.000011,0.000275,0.707358
276,0.038911,0.014900,0.847379,0.039053,0.422490,0.042321,0.000025,0.000235,0.000147,0.000001,0.458574
277,0.028910,0.030703,0.171344,0.269135,0.297660,0.495365,0.000000,0.000510,0.012588,0.028569,0.650024
278,0.023997,0.058352,0.209025,0.032037,0.472362,0.016342,0.000003,0.001356,0.003313,0.000138,0.591235
279,0.030535,0.026449,0.531012,0.006702,0.040669,0.883300,0.000020,0.000654,0.043338,0.363599,0.658842
280,0.022348,0.081064,0.029962,0.030497,0.694799,0.289983,0.000000,0.001310,0.044034,0.327358,0.589696
281,0.035069,0.018868,0.467851,0.055020,0.115555,0.006195,0.000010,0.000343,0.000825,0.000635,0.607894
282,0.018568,0.251334,0.022763,0.087751,0.559922,0.032665,0.018349,0.006918,0.364871,0.387470,0.747433
283,0.029867,0.027709,0.429047,0.000069,0.846363,0.055366,0.000295,0.000540,0.008148,0.002337,0.640814
284,0.023817,0.060956,0.248708,0.219264,0.780966,0.241545,0.000001,0.037586,0.005612,0.325239,0.579271
285,0.030768,0.025615,0.726521,0.002142,0.715931,0.149287,0.000003,0.000415,0.000686,0.074458,0.711351
286,0.027545,0.035947,0.148090,0.049607,0.905392,0.085694,0.000014,0.000593,0.000205,0.007261,0.340565
287,0.019821,0.161682,0.023645,0.003718,0.141379,0.038546,0.000009,0.001704,0.108421,0.294839,0.725928
288,0.019342,0.174473,0.035063,0.057914,0.937066,0.105157,0.000107,0.002674,0.109552,0.250296,0.777315
289,0.024329,0.055919,0.036647,0.000025,0.796072,0.162622,0.000016,0.000738,0.361062,0.029758,0.707135
290,0.032549,0.021660,0.374956,0.000063,0.032170,0.152388,0.000447,0.000421,0.005944,0.103369,0.504842
291,0.030535,0.026449,0.743035,0.071800,0.880003,0.020741,0.658969,0.000502,0.000075,0.000009,0.584374
292,0.025656,0.045958,0.101627,0.074785,0.295694,0.237623,0.000001,0.000679,0.001006,0.000035,0.660434
293,0.034702,0.019009,0.705555,0.002492,0.241644,0.115754,0.000007,0.000267,0.014032,0.004168,0.640319
294,0.037140,0.016458,0.753729,0.000004,0.321710,0.000740,0.000013,0.000332,0.007853,0.031936,0.556844
295,0.024935,0.050905,0.944689,0.000050,0.481847,0.027541,0.000010,0.001412,0.034577,0.000144,0.702718
296,0.023817,0.060956,0.489801,0.387251,0.242291,0.419289,0.000001,0.001631,0.011666,0.057382,0.713072
297,0.033740,0.020634,0.420158,0.003282,0.636219,0.207932,0.000096,0.000403,0.007051,0.000113,0.610481
298,0.050191,0.009124,0.893292,0.000088,0.093903,0.043171,0.000253,0.000166,0.000921,0.001946,0.547594
299,0.023658,0.060195,0.077291,0.004486,0.034040,0.028189,0.000006,0.000924,0.001920,0.038053,0.597657
300,0.057421,0.007192,0.957563,0.000661,0.060974,0.130533,0.000160,0.000116,0.001483,0.010480,0.690750
301,0.041942,0.012761,0.838786,0.000107,0.005854,0.126629,0.000022,0.000233,0.001679,0.258468,0.648837
302,0.023461,0.092969,0.265111,0.667414,0.026180,0.426746,0.000004,0.001142,0.745788,0.277193,0.579565
303,0.034686,0.019569,0.722351,0.161970,0.009759,0.055943,0.000044,0.000552,0.000150,0.001710,0.603861
304,0.026067,0.043521,0.944255,0.000004,0.962400,0.014023,0.000010,0.000752,0.539894,0.124357,0.730167
305,0.021960,0.084776,0.223893,0.084701,0.566299,0.078330,0.000000,0.001073,0.294246,0.028809,0.583589
306,0.037140,0.013795,0.697183,0.003705,0.764837,0.055107,0.000913,0.000318,0.003004,0.000028,0.598575
307,0.032549,0.022492,0.239355,0.000299,0.163489,0.020232,0.000042,0.000411,0.003352,0.001584,0.743340
308,0.026993,0.038273,0.302684,0.000436,0.866637,0.148795,0.000022,0.000707,0.006675,0.281066,0.628997
309,0.043144,0.012084,0.914329,0.000811,0.179683,0.009707,0.000025,0.000190,0.000998,0.000745,0.644567
310,0.026500,0.040032,0.320034,0.000128,0.711269,0.001123,0.000012,0.000637,0.000970,0.293020,0.764703
311,0.025210,0.047597,0.474634,0.000082,0.055317,0.003753,0.000002,0.001302,0.013568,0.063671,0.399719
312,0.035570,0.018108,0.602860,0.000472,0.702526,0.027313,0.000465,0.000303,0.000019,0.022602,0.603628
313,0.026491,0.040651,0.561635,0.014570,0.883992,0.023958,0.000609,0.000867,0.000002,0.003838,0.523897
314,0.020420,0.121575,0.024519,0.000895,0.863952,0.021877,0.000000,0.001633,0.043624,0.581500,0.731559
315,0.041942,0.012761,0.823483,0.000228,0.082914,0.203890,0.000003,0.000154,0.000496,0.000805,0.770221
316,0.031487,0.024431,0.408053,0.000279,0.998553,0.012785,0.000015,0.000465,0.025823,0.005843,0.685716
317,0.028910,0.030703,0.903263,0.001340,0.137484,0.077840,0.000030,0.000508,0.399210,0.559648,0.538810
318,0.037140,0.016458,0.525360,0.002880,0.016889,0.303710,0.000024,0.000274,0.040660,0.785101,0.594044
319,0.031487,0.024431,0.298794,0.009612,0.405482,0.814841,0.000002,0.000354,0.025281,0.079631,0.772688
320,0.047102,0.010235,0.996035,0.006018,0.149418,0.015633,0.000367,0.000189,0.000047,0.000322,0.592673
321,0.038911,0.014900,0.655534,0.000176,0.246767,0.098001,0.000021,0.000294,0.001055,0.006024,0.610993
322,0.028139,0.034233,0.190263,0.005564,0.634824,0.011805,0.000010,0.000719,0.008644,0.000002,0.664086
323,0.028152,0.033659,0.841768,0.028019,0.725276,0.060595,0.001305,0.000669,0.000794,0.146707,0.695443
324,0.038211,0.015604,0.392340,0.000979,0.704051,0.071095,0.002116,0.000292,0.001661,0.052883,0.601814
325,0.024619,0.070888,0.235110,0.000123,0.142983,0.098957,0.000033,0.000715,0.854825,0.402222,0.601658
326,0.024267,0.055756,0.324150,0.027968,0.477927,0.050718,0.000004,0.001434,0.017492,0.644917,0.699176
327,0.024884,0.050634,0.032604,0.036537,0.560622,0.164412,0.000000,0.000850,0.003064,0.002970,0.634922
328,0.026516,0.041120,0.185800,0.000025,0.989715,0.009808,0.000000,0.000670,0.351154,0.000622,0.354603
329,0.024329,0.055919,0.341809,0.239187,0.945743,0.001999,0.000000,0.001053,0.002180,0.001671,0.623574
330,0.027674,0.034410,0.159180,0.000006,0.051020,0.002909,0.000284,0.000916,0.001011,0.252270,0.730805
331,0.023817,0.060956,0.041495,0.008535,0.099263,0.172788,0.000001,0.006551,0.010265,0.001977,0.516940
332,0.025656,0.040916,0.106195,0.646976,0.363716,0.023580,0.001853,0.000899,0.312620,0.002847,0.742985
333,0.022729,0.089804,0.048704,0.001941,0.799109,0.045932,0.000000,0.001552,0.089733,0.743646,0.661113
334,0.028139,0.038109,0.542138,0.048536,0.148603,0.699355,0.000000,0.000506,0.273936,0.007663,0.705529
335,0.026033,0.043095,0.080120,0.182432,0.279837,0.021830,0.000065,0.000778,0.012738,0.604333,0.619321
336,0.030535,0.026449,0.363312,0.001046,0.275263,0.183400,0.000082,0.000441,0.501944,0.133403,0.600827
337,0.026067,0.040641,0.504272,0.283107,0.788039,0.471936,0.000000,0.000745,0.003410,0.000124,0.575750
338,0.028152,0.033659,0.326328,0.111703,0.027213,0.270929,0.003114,0.000772,0.007896,0.007759,0.396327
339,0.038911,0.014900,0.598213,0.002470,0.390809,0.026314,0.000770,0.000291,0.000021,0.001628,0.593454
340,0.026033,0.043095,0.861360,0.000738,0.065717,0.053334,0.000000,0.000873,0.009683,0.109247,0.715006
341,0.031288,0.025163,0.334406,0.006900,0.872401,0.345279,0.000016,0.000453,0.008420,0.000026,0.443139
342,0.027017,0.037619,0.518529,0.041693,0.221898,0.000321,0.000000,0.000727,0.149162,0.000001,0.775309
343,0.028792,0.032025,0.873913,0.156867,0.924626,0.170275,0.001581,0.000965,0.027320,0.001234,0.527617
344,0.025601,0.045025,0.324211,0.000011,0.101327,0.341744,0.000029,0.000834,0.731703,0.002650,0.593080
345,0.027008,0.038781,0.269664,0.000003,0.598765,0.001265,0.000000,0.019770,0.007087,0.000051,0.811443
346,0.027545,0.035947,0.014558,0.017963,0.171460,0.169188,0.000023,0.000630,0.003473,0.002236,0.390013
347,0.035570,0.018108,0.801522,0.001325,0.754055,0.098808,0.000003,0.000262,0.049091,0.011891,0.603628
348,0.040904,0.013443,0.862191,0.002484,0.047056,0.447186,0.007176,0.000300,0.001350,0.000079,0.588296
349,0.024063,0.058447,0.107159,0.002197,0.750897,0.179144,0.000001,0.001045,0.970080,0.786662,0.636405
350,0.023997,0.058352,0.495317,0.088968,0.488557,0.282608,0.000070,0.056369,0.073323,0.077392,0.658161
351,0.025656,0.028863,0.130085,0.000092,0.975413,0.000836,0.000001,0.000812,0.000256,0.005576,0.511201
352,0.023747,0.060929,0.593074,0.000899,0.999663,0.021460,0.000001,0.000928,0.000179,0.005061,0.592001
353,0.027083,0.036795,0.321289,0.008914,0.438656,0.076414,0.000008,0.000551,0.000432,0.005336,0.639173
354,0.033740,0.020634,0.780804,0.008601,0.755033,0.100920,0.000015,0.000387,0.108977,0.016885,0.513898
355,0.028910,0.048123,0.607283,0.000164,0.159092,0.001990,0.000001,0.000493,0.002234,0.000516,0.597068
356,0.027545,0.035947,0.168411,0.062241,0.048359,0.039375,0.000011,0.000663,0.027795,0.054036,0.867220
357,0.023461,0.065776,0.157245,0.021402,0.062497,0.059178,0.000000,0.001064,0.272055,0.260403,0.730179
358,0.030535,0.026449,0.187060,0.008310,0.087393,0.092541,0.000003,0.000380,0.007849,0.986281,0.746650
359,0.022348,0.081064,0.028112,0.041288,0.953763,0.077852,0.000000,0.001127,0.005022,0.019039,0.759198
360,0.031098,0.024689,0.404025,0.000233,0.000082,0.194182,0.000000,0.000427,0.000542,0.000247,0.470833
361,0.030142,0.026762,0.677673,0.032074,0.004303,0.493012,0.001083,0.000432,0.002080,0.001887,0.637015
362,0.026516,0.041120,0.771212,0.390926,0.495355,0.003039,0.000001,0.001368,0.179226,0.000920,0.636349
363,0.031288,0.021938,0.666132,0.018066,0.942430,0.015342,0.104819,0.000660,0.000069,0.240586,0.627318
364,0.019834,0.165796,0.033589,0.003767,0.434420,0.015482,0.000000,0.002107,0.029549,0.122334,0.766169
365,0.033740,0.020634,0.973132,0.001658,0.553557,0.030862,0.000017,0.000350,0.000232,0.189087,0.410421
366,0.031487,0.024431,0.442326,0.000049,0.005688,0.069619,0.000732,0.000367,0.048237,0.226851,0.603309
367,0.022572,0.076491,0.305985,0.339331,0.694213,0.165684,0.000004,0.045317,0.015653,0.089117,0.620855
368,0.030535,0.026449,0.547693,0.000248,0.090021,0.022906,0.000758,0.000440,0.000438,0.003513,0.735422
369,0.031169,0.022529,0.795070,0.220159,0.116433,0.005775,0.000000,0.000438,0.112735,0.201653,0.599592
370,0.024257,0.058164,0.436626,0.192282,0.926768,0.067638,0.000006,0.004944,0.934907,0.658088,0.625980
371,0.037140,0.016458,0.693317,0.003255,0.673039,0.025961,0.000768,0.000309,0.000018,0.000115,0.598575
372,0.036555,0.017188,0.755221,0.031911,0.997361,0.000318,0.000016,0.000295,0.000925,0.748728,0.658356
373,0.031098,0.024689,0.521321,0.000074,0.001885,0.264199,0.000284,0.000384,0.008136,0.113075,0.619324
374,0.050191,0.009124,0.832277,0.002796,0.408323,0.043171,0.000278,0.000149,0.000020,0.000264,0.569385
375,0.043144,0.012084,0.953218,0.001293,0.255675,0.032337,0.000223,0.000211,0.001010,0.000025,0.287960
376,0.041942,0.012761,0.878995,0.002381,0.153167,0.087355,0.000563,0.000221,0.000261,0.001221,0.484244
377,0.022151,0.081866,0.121642,0.061923,0.145793,0.061113,0.000000,0.001279,0.015628,0.000589,0.730737
378,0.026067,0.043521,0.497188,0.002125,0.717655,0.270771,0.000140,0.000786,0.000373,0.000062,0.612946
379,0.023676,0.063294,0.153179,0.000018,0.078692,0.573803,0.000056,0.000998,0.575673,0.035006,0.695024
380,0.035069,0.018868,0.899247,0.085530,0.469546,0.047513,0.000065,0.000310,0.000106,0.001978,0.326366
381,0.024884,0.050634,0.284720,0.046145,0.021826,0.036553,0.000000,0.000833,0.097793,0.000787,0.497513
382,0.033740,0.020634,0.721453,0.154216,0.938955,0.084649,0.000042,0.000438,0.000411,0.068677,0.614999
383,0.031779,0.023607,0.216030,0.017820,0.268241,0.076035,0.000056,0.000373,0.003318,0.031323,0.563819
384,0.030535,0.023082,0.628246,0.159674,0.985373,0.000990,0.000001,0.000523,0.029345,0.093044,0.746023
385,0.025280,0.048430,0.684680,0.000937,0.984101,0.335010,0.000000,0.000790,0.012034,0.008065,0.676342
386,0.036197,0.017302,0.702713,0.013746,0.336893,0.041859,0.000091,0.000251,0.000362,0.047103,0.567011
387,0.024704,0.053456,0.030516,0.000076,0.953911,0.023680,0.000010,0.000983,0.130288,0.845722,0.640652
388,0.023301,0.066104,0.091413,0.046259,0.392107,0.022082,0.000000,0.001021,0.000801,0.000942,0.823110
389,0.035570,0.015229,0.716586,0.000017,0.083408,0.000464,0.000003,0.000398,0.000607,0.002826,0.620630
390,0.041942,0.012761,0.683006,0.001179,0.516199,0.040170,0.000064,0.000221,0.000277,0.003292,0.584234
391,0.027589,0.036894,0.514415,0.000602,0.204501,0.023343,0.000001,0.000687,0.007732,0.009078,0.712230
392,0.021960,0.088271,0.134342,0.501785,0.925092,0.314744,0.000001,0.001396,0.001371,0.722904,0.618254
393,0.023174,0.068560,0.107787,0.000108,0.000124,0.426063,0.000004,0.001088,0.077154,0.000251,0.642179
394,0.029563,0.029273,0.595975,0.154792,0.300297,0.239396,0.000000,0.000467,0.014567,0.082335,0.637241
395,0.029867,0.027709,0.661555,0.001707,0.575430,0.006804,0.000007,0.000433,0.002011,0.000064,0.556608
396,0.026033,0.043095,0.614708,0.019453,0.971863,0.026673,0.000006,0.000601,0.018171,0.000324,0.742645
397,0.035069,0.018868,0.338252,0.009413,0.505184,0.118727,0.000538,0.000311,0.242031,0.000154,0.649957
398,0.028910,0.030703,0.619367,0.000010,0.212309,0.028815,0.000004,0.000457,0.630980,0.005408,0.567975
399,0.023167,0.070148,0.121487,0.006514,0.077122,0.000768,0.000000,0.001300,0.000855,0.001162,0.506645
400,0.028152,0.033659,0.667625,0.000184,0.718668,0.021507,0.000067,0.000622,0.243962,0.058710,0.604024
401,0.036555,0.017188,0.793873,0.006030,0.352375,0.007094,0.000174,0.000353,0.010905,0.841986,0.670109
402,0.022823,0.074880,0.212433,0.018894,0.671840,0.005997,0.000001,0.001225,0.001117,0.494999,0.703193
403,0.050191,0.009124,0.946744,0.000876,0.141166,0.043171,0.000586,0.000175,0.001111,0.000425,0.569385
404,0.024527,0.052772,0.128174,0.000073,0.880172,0.168510,0.000046,0.000824,0.024929,0.012042,0.758487
405,0.021069,0.109253,0.313545,0.005943,0.156072,0.078571,0.000061,0.001541,0.005633,0.415926,0.669178
406,0.031288,0.026330,0.620124,0.067377,0.134962,0.389882,0.000077,0.000459,0.440664,0.004373,0.663798
407,0.040077,0.014112,0.740961,0.001943,0.087364,0.042332,0.000486,0.000281,0.006520,0.353759,0.598378
408,0.036197,0.017302,0.620821,0.000190,0.441006,0.045315,0.000181,0.000232,0.003777,0.001020,0.677230
409,0.037885,0.015689,0.808263,0.000449,0.050030,0.050216,0.000024,0.000265,0.004551,0.043571,0.646880
410,0.034167,0.019849,0.549712,0.000081,0.983781,0.002659,0.000062,0.000327,0.000024,0.002015,0.608673
411,0.025729,0.046170,0.134511,0.000011,0.660204,0.067252,0.000000,0.000809,0.134111,0.765865,0.644604
412,0.020551,0.126763,0.034858,0.027028,0.360410,0.096858,0.000000,0.001488,0.012715,0.252780,0.729046
413,0.021739,0.092879,0.104658,0.090569,0.999597,0.000547,0.000137,0.001581,0.002473,0.797711,0.742680
414,0.025614,0.045577,0.057726,0.000001,0.979108,0.001067,0.000000,0.000637,0.000075,0.042815,0.721203
415,0.055258,0.007638,0.958039,0.014583,0.127384,0.157851,0.001105,0.000160,0.001775,0.001482,0.602616
416,0.041942,0.012761,0.816457,0.038278,0.013017,0.109547,0.000015,0.000221,0.000466,0.000095,0.660295
417,0.037140,0.016458,0.887362,0.009186,0.140508,0.302205,0.004056,0.000299,0.000510,0.000366,0.598575
418,0.035570,0.018108,0.648768,0.004688,0.315696,0.296674,0.000039,0.000277,0.005955,0.001652,0.603628
419,0.028330,0.032105,0.421648,0.002363,0.028483,0.183480,0.000010,0.000564,0.222132,0.001910,0.380684
420,0.038911,0.014900,0.655534,0.000236,0.057652,0.290686,0.000059,0.000289,0.000549,0.002925,0.682242
421,0.028213,0.032946,0.397669,0.016816,0.793877,0.049698,0.073747,0.000591,0.000010,0.000031,0.527012
422,0.050191,0.009124,0.898954,0.002597,0.130341,0.013652,0.000066,0.000150,0.000318,0.001724,0.598255
423,0.026138,0.040802,0.274354,0.001538,0.095529,0.035907,0.000078,0.000573,0.012605,0.008400,0.652625
424,0.023747,0.060929,0.075710,0.000312,0.151635,0.120044,0.000000,0.000863,0.130406,0.430966,0.719572
425,0.041942,0.012761,0.881016,0.000551,0.169117,0.040170,0.000181,0.000221,0.002822,0.003292,0.584234
426,0.036555,0.017188,0.875024,0.001140,0.234316,0.297466,0.000126,0.000302,0.159564,0.660625,0.650687
427,0.029563,0.029273,0.546262,0.000034,0.705107,0.005683,0.000000,0.000496,0.002951,0.141926,0.646985
428,0.032295,0.023218,0.781555,0.000493,0.141546,0.109203,0.000001,0.000473,0.015716,0.100155,0.658754
429,0.021905,0.090679,0.052618,0.321553,0.130702,0.218814,0.000000,0.002799,0.082184,0.520923,0.662116
430,0.039789,0.014173,0.798188,0.001866,0.031249,0.023578,0.000056,0.000243,0.000064,0.000000,0.606989
431,0.032295,0.023218,0.756092,0.000284,0.984894,0.016924,0.000045,0.000443,0.006402,0.021214,0.559127
432,0.066176,0.005628,0.975979,0.000505,0.106465,0.153542,0.000876,0.000120,0.001138,0.000213,0.550596
433,0.040904,0.013443,0.752308,0.000103,0.127713,0.136129,0.000026,0.000220,0.058331,0.015440,0.588296
434,0.024329,0.055919,0.080956,0.004804,0.914691,0.061014,0.000047,0.000784,0.711750,0.030638,0.739937
435,0.028823,0.031427,0.206295,0.000060,0.541047,0.060233,0.000001,0.000581,0.000061,0.321264,0.578586
436,0.026491,0.040651,0.411150,0.000352,0.196861,0.027007,0.000012,0.000716,0.301384,0.376151,0.712565
437,0.028152,0.029633,0.407135,0.349081,0.991386,0.001832,0.000019,0.000806,0.008238,0.151470,0.660822
