,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
211,-1.080439,-0.911293,0.726219,-0.984053,-0.628535,-1.060623,-0.866598,-0.901294,-0.944693,-0.913512,0.524742
212,-1.031787,-0.133707,0.251022,-0.344200,-0.628516,-0.361140,-0.861539,-0.891651,-0.155628,-0.516173,0.319510
213,-0.570680,-0.553781,0.634811,-0.865100,-0.628662,-0.855576,-0.882626,-0.900830,-0.117040,-0.660880,0.320335
214,-0.602951,-0.635940,0.688164,-0.690739,-0.628452,-0.645846,-0.803769,-0.887612,-0.455625,-0.373304,0.319768
215,-0.641290,-1.264846,0.758649,-0.884297,-0.628531,-0.932470,-0.857407,-0.901770,-0.879796,-0.867090,0.212718
216,-0.757191,-1.165679,0.800296,-0.980421,-0.628536,-0.616201,-0.878617,-0.898623,-0.763498,-0.931073,0.241323
217,-0.900350,-0.860604,0.760056,-0.521007,-0.628538,-0.689500,-0.869725,-0.896198,-0.907815,-0.868875,0.280432
218,-0.781153,-0.434679,0.832807,-0.761236,-0.628569,-0.768328,-0.854058,-0.900879,-0.851170,-0.889747,0.317612
219,-0.799854,-0.624835,0.690500,-0.120790,-0.628520,-0.532057,-0.845161,-0.902056,-0.705313,-0.230289,0.333288
220,-1.050094,-0.994131,0.669991,-0.675574,-0.628539,-0.932829,-0.871469,-0.902155,-0.957489,-0.894291,0.196789
221,-0.869650,-1.000661,0.719717,-0.497011,-0.628537,-0.576242,-0.871239,-0.898814,-0.717226,-0.789367,0.306349
222,-1.019880,-0.627770,0.315388,-0.618470,-0.628489,-0.562367,-0.780389,-0.886512,-0.278590,-0.707723,0.319620
223,-1.027966,0.303583,-0.038478,-0.462070,-0.628376,-0.427908,-0.796542,-0.884967,-0.172586,-0.133329,0.319645
224,-0.976707,-1.132308,0.797743,-0.653395,-0.628544,-0.851318,-0.846130,-0.899835,-0.825375,-0.900495,0.319479
225,-0.345125,0.017949,-1.354593,-0.679291,-0.627180,-0.746964,-0.456738,-0.882105,-0.146713,-0.656936,0.330595
226,-0.854884,-1.347096,0.699244,-1.014077,-0.628497,-1.008343,-0.754828,-0.894743,-1.015019,-0.953726,0.293083
227,-0.823039,-0.334967,0.888660,-0.378510,-0.628482,-0.678336,-0.790188,-0.887668,-0.389192,-0.822895,0.319314
228,-0.753503,-0.711648,0.207372,-0.679317,-0.628532,-0.440189,-0.786061,-0.893463,-0.437429,-0.697332,0.319193
229,-1.067727,-1.039030,0.724338,-0.826545,-0.628536,-0.881462,-0.865757,-0.902298,-0.958323,-0.893425,0.171428
230,-1.065928,-1.059760,0.765400,-1.077579,-0.628550,-0.609006,-0.855729,-0.902787,-0.640322,-0.740002,0.257745
231,-0.935316,-0.964445,0.634022,-0.989387,-0.628542,-0.666254,-0.644887,-0.901192,-0.053836,-0.824844,0.281086
232,-0.875085,-0.237106,0.491481,-0.543643,-0.628461,-0.669454,-0.836302,-0.901616,-0.002815,-0.494551,0.319362
233,-1.008250,-0.964957,0.610510,-0.767423,-0.628500,-0.770447,-0.830191,-0.893974,-0.879966,-0.849812,0.299103
234,-1.064636,-0.569704,0.516063,-0.613017,-0.628526,-0.721403,-0.788111,-0.894775,-0.324372,-0.646586,0.318930
235,-0.751732,-0.392769,0.178319,-0.613496,-0.628607,-0.826442,-0.794601,-0.898000,-0.630031,0.530095,0.610436
236,-0.760478,-0.880648,0.832217,-0.492376,-0.628551,-0.931690,-0.886071,-0.901079,-0.902074,-0.868916,0.285249
237,-0.829161,-0.628995,0.522809,-0.371129,-0.628494,-0.524200,-0.659059,-0.906029,0.264650,-0.658039,0.316720
238,-0.827937,-1.422532,0.835397,-1.070219,-0.628546,-0.904385,-0.880729,-0.902019,-0.898229,-0.898203,-0.302173
239,-0.877456,-0.722755,0.492813,-0.556245,-0.628466,-0.842974,-0.864631,-0.899939,-0.377708,-0.829049,0.299240
240,-0.792130,-0.892290,0.519667,-0.827482,-0.628490,-0.474059,-0.751031,-0.883158,-0.084772,-0.620364,0.317349
241,-0.917300,0.375383,-1.098201,-0.442367,-0.628335,-0.482381,-0.608736,-0.903401,1.496597,0.230576,0.320496
242,-0.730240,-1.085246,0.774036,-0.754685,-0.628533,-0.936260,-0.825286,-0.903645,-0.660902,-0.829481,0.593648
243,-0.932370,-1.513692,0.830726,-0.867704,-0.628543,-0.883305,-0.864839,-0.901912,-0.498940,-0.609885,0.219223
244,-0.568829,-0.566017,0.530168,-0.752684,-0.628529,-0.668993,-0.864007,-0.900592,-0.727696,-0.680426,0.318236
245,-0.748680,-0.304965,0.629421,-0.634250,-0.628454,-0.632886,-0.747160,-0.895779,-0.378926,-0.703168,0.319408
246,-0.835839,-0.243275,0.295856,-0.612307,-0.628450,-0.623492,-0.710450,-0.869832,0.318251,-0.698388,0.319291
247,-0.882935,-1.514250,0.710738,-0.818556,-0.628544,-0.613562,-0.842317,-0.902483,-0.977654,-0.916748,-0.092449
248,-0.805264,-0.482384,-0.160613,-0.818848,-0.628352,-0.915306,-0.784662,-0.900865,-0.892052,-0.810321,0.328162
249,-0.744871,-0.807388,0.733391,-0.724419,-0.628518,-0.685403,-0.865917,-0.897518,-0.472986,-0.800807,0.309812
250,-0.699202,0.673691,0.686438,-0.755468,-0.628463,-0.832053,-0.842365,-0.901089,-0.376200,-0.621326,0.319066
251,-0.949283,-1.482290,0.799774,-1.004912,-0.628542,-1.032202,-0.888576,-0.901754,-0.947403,-0.922036,0.145183
252,-0.811214,-0.907449,0.821478,-0.865466,-0.628499,-0.842770,-0.850039,-0.898171,-0.589783,-0.865573,0.319362
253,-0.748973,-0.841109,0.640530,-0.578538,-0.628480,-0.647678,-0.775058,-0.894062,-0.838724,-0.846775,0.310289
254,-1.051260,-0.736775,0.638521,-0.670079,-0.628495,-0.731824,-0.786308,-0.893396,-0.472403,-0.737214,0.317140
255,-0.854299,-0.352922,0.885053,-0.854256,-0.628529,-0.774313,-0.835803,-0.903788,-0.012018,-0.772882,0.315151
256,-0.844276,-0.677116,0.667160,-0.669608,-0.628508,-0.536144,-0.800322,-0.897837,-0.174913,-0.625391,0.310228
257,-0.912267,-1.257166,0.702304,-0.892311,-0.628514,-0.855705,-0.799566,-0.902962,-0.538639,-0.751524,0.307326
258,-0.982606,-1.105547,0.727701,-0.992288,-0.628515,-0.777233,-0.802748,-0.898476,-0.706804,-0.821955,0.283475
259,-0.970793,-0.875811,0.577197,-0.766993,-0.628520,-0.458317,-0.795982,-0.886879,-0.482996,-0.776504,0.299146
260,-0.885722,-1.051975,0.734974,-0.795244,-0.628512,-0.654356,-0.807904,-0.899045,-0.432349,-0.747018,0.309046
261,-0.967569,-1.497894,0.824338,-1.055794,-0.628549,-0.785845,-0.853787,-0.902925,-0.826211,-0.861325,0.207244
262,-0.570577,-0.882873,0.748037,-0.773542,-0.628536,-0.740628,-0.888947,-0.900379,-0.873050,-0.881854,0.310093
263,-0.641551,-0.504289,0.438335,-0.485871,-0.628406,-0.682510,-0.535818,-0.893428,-0.569175,-0.689119,0.317615
264,-0.862172,0.933680,0.311426,-0.585963,-0.628436,-0.704187,-0.844106,-0.898042,0.016810,-0.843787,0.319641
265,-0.903063,-0.822779,0.732237,-0.720365,-0.628532,-0.700884,-0.880789,-0.901880,-0.433147,-0.785787,0.301384
266,-0.842557,-1.352475,0.770048,-0.967472,-0.628545,-0.986091,-0.879098,-0.902085,-0.888933,-0.903054,0.270440
267,-0.650449,-0.651800,0.591246,-0.902725,-0.628454,-0.841513,-0.811473,-0.898923,-0.401401,-0.753273,0.318604
268,-0.819281,-0.219505,0.601508,-0.279207,-0.628466,-0.293926,-0.757298,-0.886467,-0.353377,-0.289477,0.319525
269,-1.029055,-0.617476,0.802484,-0.367135,-0.628543,-0.582859,-0.876726,-0.901423,-0.821789,-0.852513,0.301783
270,-0.887190,-0.809929,0.693253,-0.714113,-0.628515,-0.611765,-0.854921,-0.897228,-0.841358,-0.843729,0.295441
271,-0.929361,-0.707219,0.262169,-0.883121,-0.628414,-0.825830,-0.703603,-0.893583,-0.812633,-0.844876,0.311887
272,-0.785223,-0.681495,0.786024,-0.514315,-0.628514,-0.672523,-0.834410,-0.891812,-0.320446,-0.584358,0.318319
273,-0.727672,-1.318793,0.822310,-0.887979,-0.628535,-0.915542,-0.855936,-0.901573,-0.685229,-0.849971,0.275110
274,-1.034911,0.086047,0.287018,-0.575798,-0.628451,-0.752618,-0.712914,-0.888804,0.221062,-0.653379,0.319568
275,-1.036346,-0.849310,0.849318,-0.779423,-0.628534,-0.816421,-0.739888,-0.901495,-0.906996,-0.879887,0.306442
276,-0.675461,-1.179640,0.793200,-0.875853,-0.628532,-0.747036,-0.872398,-0.901925,-0.860102,-0.864783,0.232609
277,-0.652290,-0.674490,0.707071,0.102124,-0.628514,-0.479981,-0.834976,-0.899648,-0.658204,-0.303259,0.325257
278,-0.978449,-0.245115,0.434821,-0.529002,-0.628476,-0.604233,-0.729112,-0.890875,-0.229727,-0.623028,0.319584
279,-0.995225,-0.884510,0.569000,-0.381492,-0.628537,-0.324767,-0.825916,-0.896346,-0.811179,-0.932931,0.293932
280,-0.890688,-0.327648,0.340651,-0.602613,-0.628525,-0.645940,-0.755669,-0.897172,-0.790687,-0.863574,0.318914
281,-0.935224,-0.956286,0.788118,-0.476987,-0.628559,-0.649766,-0.870702,-0.902065,-0.899448,-0.865104,0.268420
282,-0.780452,0.672395,-1.098286,-0.460308,-0.629700,-0.710336,-0.441813,-0.893156,0.322204,-0.263627,0.319649
283,-0.706611,-1.147766,0.504095,-0.941619,-0.628531,-0.841390,-0.726192,-0.896713,-0.521861,-0.979346,0.254672
284,-0.765205,-0.271351,0.707951,-0.519122,-0.628489,-0.625932,-0.840784,-0.897736,-0.261147,-0.648743,0.317900
285,-0.909177,-1.052833,0.490352,-0.938623,-0.628500,-0.689126,-0.845355,-0.897419,-0.573740,-0.852278,0.316736
286,-0.751944,-0.774455,0.341965,-0.554466,-0.628527,-0.681752,-0.861779,-0.900359,-0.855507,-0.798807,0.314320
287,-0.884390,0.107677,0.316742,-0.705293,-0.629114,-0.741141,-0.766070,-0.901219,-0.921839,-0.817699,0.286537
288,-0.855329,0.327735,-0.293002,-0.521140,-0.627193,-0.613180,-0.238555,-0.860016,0.845079,-0.230808,0.319647
289,-1.118538,-0.278825,0.434869,-0.714328,-0.628485,-0.609471,-0.767213,-0.900013,-0.151069,-0.497252,0.318834
290,-0.579165,-1.268891,0.770533,-1.016167,-0.628548,-0.704545,-0.834665,-0.903217,-0.798980,-0.857046,0.175796
291,-0.890371,-0.858081,0.670538,-0.569951,-0.628513,-0.678792,0.279685,-0.898921,-0.728768,-0.797324,0.310808
292,-1.051452,-0.374408,0.352389,-0.784264,-0.628443,-0.634119,-0.853680,-0.900657,-0.888336,-0.862547,0.318121
293,-1.038606,-0.974164,0.700728,-0.734143,-0.628538,-0.848725,-0.873617,-0.902263,-0.935202,-0.907136,0.236111
294,-1.169331,-1.255097,0.801625,-1.196148,-0.628546,-0.688323,-0.869408,-0.900395,-0.727881,-0.792411,0.231276
295,-0.914387,-0.482954,0.816078,-0.875850,-0.628466,-0.779191,-0.606015,-0.897629,0.177547,-0.802888,0.318763
296,-1.033323,-0.490153,0.696640,-0.549653,-0.628755,-0.107959,-0.792375,-0.876601,-0.455241,-0.728251,0.657383
297,-0.809846,-1.176496,0.777121,-0.644627,-0.628545,-0.437685,-0.835450,-0.900532,-0.554231,-0.782931,0.275912
298,-0.999539,-1.442203,0.830510,-0.863846,-0.628546,-0.832070,-0.879252,-0.902062,-0.892401,-0.892204,0.021249
299,-0.710787,-0.684714,0.408917,-0.651323,-0.628505,-0.689646,-0.820425,-0.900888,0.327059,-0.936279,0.308203
300,-0.927561,-1.530955,0.838313,-1.003552,-0.628546,-0.904188,-0.880021,-0.902061,-0.892160,-0.895008,0.270856
301,-0.885952,-0.923284,0.777332,-0.919282,-0.628546,-0.899486,-0.878529,-0.901840,-0.870020,-0.874382,0.250126
302,-0.775646,-0.294425,0.542936,0.485790,-0.628529,-0.182664,-0.625778,-0.900166,-0.136656,-0.496495,0.319255
303,-0.596921,-0.884201,0.794609,-0.701327,-0.628525,-0.601933,-0.839453,-0.898152,-0.805852,-0.685669,0.298373
304,-0.948755,-0.612615,1.054316,-0.918569,-0.628196,-0.654175,-0.727340,-0.902408,0.839476,-0.737723,0.332357
305,-0.913228,0.516066,0.251461,-0.543563,-0.628465,-0.560680,-0.748708,-0.875104,0.001535,-0.434740,0.319611
306,-0.774552,-1.326246,0.576779,-0.788790,-0.628521,-0.730629,-0.808963,-0.901367,-0.724640,-0.971610,0.167407
307,-0.732790,-1.016067,0.763052,-0.854007,-0.628542,-0.784928,-0.879891,-0.900467,-0.694152,-0.875172,0.214603
308,-0.875194,-0.472155,0.716081,-0.966817,-0.628421,-0.516439,-0.776063,-0.898907,-0.069694,-0.816979,0.315154
309,-0.824714,-1.206618,0.798689,-0.559003,-0.628535,-1.083594,-0.890528,-0.901875,-0.896878,-0.889249,0.242493
310,-0.853991,-1.015748,0.764043,-0.416705,-0.628501,-0.961871,-0.795209,-0.900821,-0.736250,-0.734559,0.295859
311,-0.697689,-0.411554,0.703229,-0.848196,-0.628563,-0.753696,-0.874257,-0.894337,-0.796922,-0.880121,0.289382
312,-0.497883,-1.531617,0.518085,-0.777877,-0.628524,-0.788222,-0.853585,-0.896973,-0.966960,-0.946747,0.245065
313,-0.652598,-0.851165,0.427254,-0.597217,-0.628496,-0.673914,-0.686008,-0.896511,-0.759363,-0.908789,0.315202
314,-0.846312,0.016941,0.089763,-0.724756,-0.628408,-0.684408,-0.802255,-0.902343,-0.617057,-0.662551,0.338886
315,-0.788955,-1.261472,0.794397,-0.943904,-0.628539,-0.815486,-0.887328,-0.901797,-0.878275,-0.745795,0.262603
316,-0.594330,-0.969159,0.706931,-0.517779,-0.628508,-0.723098,-0.807878,-0.890144,-0.235081,-0.726460,0.306192
317,-1.043239,-0.670909,0.442917,-0.938964,-0.628549,-0.368076,-0.768593,-0.902412,-0.040790,-0.541907,0.301270
318,-0.943866,-1.088988,0.777213,-0.829902,-0.628547,-0.492038,-0.870736,-0.898935,-0.614800,-0.709099,0.267016
319,-0.934864,-0.490787,0.654271,-0.772894,-0.628487,-0.493016,-0.847217,-0.902122,-0.822906,-0.619126,0.324124
320,-0.986153,-1.188474,0.836382,-0.751720,-0.628546,-0.981065,-0.881619,-0.901848,-0.916233,-0.905433,0.173591
321,-0.925829,-1.355280,0.833064,-0.896992,-0.628554,-0.759218,-0.826908,-0.901550,-0.798654,-0.899948,0.325167
322,-0.967467,-1.018107,0.772504,-0.941102,-0.628509,-0.970653,-0.861130,-0.905401,-0.714650,-0.911574,0.319027
323,-0.929951,-0.682757,0.749084,-0.371872,-0.628529,-0.665357,-0.811015,-0.898964,-0.600325,-0.753213,0.289805
324,-0.755678,-1.424437,0.830758,-0.635340,-0.628545,-0.537145,-0.850766,-0.901035,-0.711930,-0.752897,0.241289
325,-1.054617,-0.763454,0.804126,-0.826646,-0.628554,-0.550055,-0.868223,-0.901759,-0.463562,-0.482356,0.303518
326,-1.000899,-0.650171,0.759389,-0.695335,-0.628469,-0.844861,-0.790389,-0.883229,-0.716570,-0.960707,0.321050
327,-0.571961,-0.665861,0.051560,-0.645075,-0.628510,-0.643073,-0.832390,-0.894967,-0.659134,-0.833351,0.316447
328,-0.958177,-0.551822,-0.136558,-1.072194,-0.628379,-0.664776,-0.842806,-0.891486,0.236443,-0.649189,0.241679
329,-0.814881,0.007411,0.392565,-0.554709,-0.628453,-0.550329,-0.848349,-0.883038,-0.504592,-0.686389,0.319464
330,-0.925061,-0.802243,0.511881,-0.715009,-0.628557,-0.997427,-0.745169,-0.899093,-0.986057,-0.908853,0.289543
331,-0.764178,-0.394936,0.812896,-0.887934,-0.628484,-0.675729,-0.821042,-0.895190,-0.391397,-0.757047,0.179166
332,-0.862782,-0.221050,0.624249,-0.150848,-0.628469,-0.715992,-0.488123,-0.900547,-0.480545,-0.411696,0.319343
333,-0.872935,-0.118578,0.400027,-0.626895,-0.628420,-0.601727,-0.941904,-0.868607,-0.114889,-0.792170,0.319627
334,-0.265103,-0.411003,0.545251,-0.719295,-0.628459,-0.432764,-0.853717,-0.903331,-0.680823,-0.719282,0.316499
335,-0.638746,-0.611931,0.537622,-0.641011,-0.628465,-0.901658,-0.687022,-0.898733,-0.392871,-0.775889,0.316574
336,-0.847696,-1.194831,0.615154,-1.106089,-0.628547,-0.376568,-0.850011,-0.902390,-0.341007,-0.798858,0.127826
337,-0.940699,-0.464634,0.589479,-0.265813,-0.628369,-0.713189,-0.848617,-0.903857,-0.759549,-0.930812,0.337715
338,-0.926078,-0.811164,0.737859,-0.246286,-0.628521,-0.580791,-0.610245,-0.895597,-0.475817,-0.661942,0.313597
339,-0.584512,-1.390573,0.529082,-0.777722,-0.628536,-0.656054,-0.850832,-0.900026,-0.971368,-0.914200,0.194380
340,-0.975098,-0.525822,0.532648,-0.824697,-0.628512,-0.675020,-0.761131,-0.898447,-0.742394,-0.835400,0.315907
341,-0.842277,-0.830166,0.763321,-0.818557,-0.628525,-0.637821,-0.844726,-0.899616,-0.405488,-0.772177,0.301336
342,-0.896827,-0.603192,0.658618,-0.544977,-0.628447,-0.805138,-0.848477,-0.896404,-0.787645,-0.834634,0.312550
343,-0.779169,-0.572440,0.715031,-0.699462,-0.628518,-0.648672,-0.800559,-0.895727,-0.497362,-0.777357,0.311845
344,-0.887654,-0.406674,0.405052,-0.692112,-0.628528,-0.442307,-0.389758,-0.894864,-0.426947,-0.724056,0.318343
345,-0.939466,-0.237905,0.730224,-0.759425,-0.628544,-0.521296,-0.872056,-0.889479,-0.467201,-0.642746,0.316385
346,-0.402936,-0.815568,-0.503758,-0.831916,-0.628409,-0.792086,-0.711380,-0.903125,-0.835233,-0.879928,0.395789
347,-0.716103,-1.010540,0.766873,-0.834531,-0.628532,-0.681868,-0.873207,-0.900645,-0.891253,-0.922051,0.268405
348,-0.825880,-1.245403,0.752807,-0.702197,-0.628555,-0.399371,-0.752935,-0.898497,-0.964331,-0.905236,0.224379
349,-1.068285,-0.433909,-0.052702,-0.824538,-0.628447,-0.461326,-0.799451,-0.903521,0.099351,-0.541035,0.318674
350,-0.806220,-0.741140,0.623592,-0.552954,-0.628491,-0.651821,-0.752998,-0.889859,-0.417101,-0.821583,0.318465
351,-0.598841,-0.342701,-0.146536,-0.812739,-0.627853,-0.872532,-0.779219,-0.904000,-0.950066,-0.870129,0.324807
352,-0.852595,-0.248676,0.407495,-0.520632,-0.628410,-0.704540,-0.674725,-0.888170,-0.653358,-0.790092,0.319536
353,-0.799517,-0.873806,0.660319,-0.781409,-0.628539,-0.692443,-0.800776,-0.901971,-0.684951,-0.836625,0.268392
354,-0.759543,-0.965751,0.748554,-0.538231,-0.628526,-0.772702,-0.755072,-0.894968,-0.724852,-0.696836,0.302174
355,-1.011008,-0.592315,0.828816,-0.477930,-0.628569,-0.755336,-0.858245,-0.902558,-0.851116,-0.813455,0.305146
356,-0.933865,-0.748350,0.298869,-0.455996,-0.628522,-0.653342,-0.798088,-0.902172,-0.420305,-0.773689,0.358265
357,-0.772761,-0.553149,0.584578,-0.658920,-0.628484,-0.623416,-0.890625,-0.895347,-0.482371,-0.782362,0.319623
358,-0.973249,-0.654193,0.676083,-0.563680,-0.628515,-0.590815,-0.866400,-0.901425,-0.818328,-0.365078,0.321137
359,-0.736104,1.038863,0.436373,-0.449782,-0.628378,-0.661382,-0.727443,-0.876609,-0.346527,-0.725180,0.319599
360,-0.989643,-1.040673,0.811103,-1.113657,-0.628545,-0.797293,-0.888394,-0.900151,-0.909391,-0.902308,0.283457
361,-0.945869,-1.359489,0.814349,-0.662153,-0.628546,-0.779968,-0.849596,-0.901196,-0.903996,-0.905159,0.381622
362,-0.878697,-1.016955,0.667592,-0.573515,-0.628470,-0.799981,-0.854082,-0.900577,-0.546316,-0.676482,0.318639
363,-0.754430,-1.204767,0.835141,-0.726745,-0.628523,-0.947127,-0.771874,-0.901830,-0.871102,-0.832515,0.326380
364,-0.763000,0.318306,-0.506461,-0.470245,-0.622967,-0.881619,-0.444229,-0.904925,-0.633677,-0.775138,0.601489
365,-0.731973,-0.643343,0.700081,-0.801618,-0.628507,-0.583923,-0.835789,-0.898946,-0.801546,-0.792346,0.298196
366,-0.788554,-0.821115,0.681051,-0.744481,-0.628529,-0.541707,-0.820514,-0.902077,-0.696081,-0.701427,0.285306
367,-0.968350,-0.638049,0.508360,-0.549717,-0.628444,-0.779446,-0.735244,-0.888144,-0.209330,-0.818252,0.319086
368,-0.937839,-0.900713,0.844990,-0.658671,-0.628559,-0.477048,-0.846267,-0.904220,-0.869415,-0.828956,0.314755
369,-0.814517,-1.209309,0.838315,-0.494343,-0.628516,-0.853270,-0.845115,-0.899318,-0.556305,-0.730982,0.305595
370,-0.877047,-0.454851,0.702492,-0.796475,-0.628460,-0.503846,-0.747859,-0.900583,-0.152714,-0.600171,0.319038
371,-0.697761,-1.398795,0.740213,-0.847126,-0.628543,-0.743986,-0.844460,-0.901931,-0.948818,-0.868791,-0.011885
372,-0.681961,-1.074296,0.750442,-0.238264,-0.628509,-0.825424,-0.838662,-0.901475,-0.810226,-0.812457,0.243509
373,-1.044673,-1.236071,0.785509,-0.928196,-0.628553,-0.660834,-0.884805,-0.899602,-0.801561,-0.953683,0.194332
374,-1.070216,-1.346876,0.820306,-0.769915,-0.628549,-0.932450,-0.880525,-0.902141,-0.903782,-0.896608,0.314176
375,-0.751718,-1.058705,0.809120,-0.566970,-0.628547,-0.951130,-0.846895,-0.902985,-0.898231,-0.904865,0.347614
376,-0.952666,-1.520920,0.842073,-0.860064,-0.628544,-0.966703,-0.881593,-0.901769,-0.900192,-0.896484,0.269515
377,-0.918425,-0.287772,0.525046,-0.639021,-0.628450,-0.640825,-0.839909,-0.891176,-0.600903,-0.856910,0.319143
378,-0.827440,-0.707456,0.725529,-0.661023,-0.628524,-0.459864,-0.825102,-0.898983,-0.643621,-0.789449,0.314286
379,-0.800705,-0.504328,0.601155,-0.728150,-0.628539,-0.345547,-0.790288,-0.904354,-0.322268,-0.789817,0.319275
380,-0.962856,-0.930556,0.886265,-0.431060,-0.628528,-0.713078,-0.805539,-0.904871,-0.692983,-0.865725,0.314260
381,-1.161417,-0.615992,0.428164,-0.787008,-0.628453,-0.736938,-0.798141,-0.903264,-0.024983,-0.683166,0.317441
382,-0.796394,-0.934941,0.676343,-0.501116,-0.628506,-0.644627,-0.810295,-0.899370,-0.871111,-0.765439,0.293396
383,-0.827869,-1.141036,0.448288,-0.755426,-0.628526,-0.740481,-0.838901,-0.897654,-0.658640,-0.889533,0.262516
384,-0.907449,-0.602435,0.482907,-0.107207,-0.628436,-0.840880,-0.859305,-0.902157,-0.527006,-0.928464,0.319336
385,-0.863259,-0.476962,0.774597,-0.696892,-0.628202,-0.681825,-0.781903,-0.899764,-0.168742,-0.852582,0.337967
386,-0.866087,-0.958935,0.797800,-0.863197,-0.628547,-0.852156,-0.876302,-0.901820,-0.910800,-0.863185,0.190497
387,-0.461577,-0.734193,0.440157,-0.585409,-0.628484,-0.717689,-0.707350,-0.900916,-0.300156,-0.554888,0.317894
388,-1.065433,-0.246545,0.055019,-0.273430,-0.628317,-0.760004,-0.633131,-0.886234,-0.723917,-0.770522,0.319314
389,-0.940167,-0.969783,0.729206,-0.980390,-0.628516,-0.721434,-0.872316,-0.899535,-0.862534,-0.878780,0.299374
390,-0.994546,-1.278248,0.817560,-0.942020,-0.628548,-0.815697,-0.880288,-0.900421,-0.879399,-0.913922,0.083936
391,-0.678973,-0.443089,0.335068,-0.679057,-0.628506,-0.607729,-0.865059,-0.894776,-0.652597,-0.849074,0.318097
392,-0.698690,0.733827,0.325575,-0.350240,-0.628409,-0.508675,-0.759869,-0.886339,-0.363862,-0.542377,0.319594
393,-0.833588,-0.315071,0.270937,-0.587957,-0.628386,-0.449420,-0.643219,-0.884161,-0.756961,-0.692118,0.319200
394,-1.080764,-0.833689,0.550310,-0.352662,-0.628536,-0.518696,-0.859305,-0.901066,-0.854614,-0.443845,0.325222
395,-1.045644,-0.889613,0.681261,-0.508838,-0.628536,-0.833950,-0.816724,-0.896287,-0.512513,-0.761545,0.300210
396,-0.816067,-0.908393,0.663890,-0.756265,-0.628500,-0.901498,-0.773438,-0.900333,-0.791290,-0.899344,0.300632
397,-0.789700,-1.317778,0.556790,-0.628875,-0.628539,-0.481173,-0.818988,-0.903083,-0.237801,-0.789186,0.234616
398,-0.975622,-0.728690,0.636381,-1.187560,-0.628506,-0.639158,-0.834522,-0.895085,-0.229309,-0.763577,0.315299
399,-0.846007,-0.338049,0.614718,-0.770752,-0.629268,-0.845096,-0.884978,-0.899387,-0.806904,-0.908269,0.664300
400,-0.681822,-1.334261,0.860977,-0.740937,-0.628543,-0.959739,-0.845880,-0.902962,-0.605201,-0.895282,0.261767
401,-0.915945,-1.025534,0.780559,-0.907427,-0.628549,-0.423359,-0.839114,-0.899893,-0.711598,-0.761783,0.296370
402,-0.768663,-0.177755,0.506541,-0.323502,-0.628420,-0.672190,-0.760856,-0.899497,-0.344685,-0.550606,0.319740
