,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
244,0.060091,0.253021,0.539405,0.401440,0.492017,0.103863,0.122060,0.062297,0.221999,0.076300,0.674216
245,0.059896,0.290907,0.263516,0.557994,0.504592,0.104111,0.169027,0.222681,0.329302,0.072316,0.677219
246,0.059920,0.285579,0.278280,0.555937,0.504172,0.087583,0.172083,0.252012,0.238399,0.073018,0.678386
247,0.060311,0.235334,0.806485,0.156508,0.464183,0.150639,0.082629,0.010737,0.113299,0.069271,0.666328
248,0.060041,0.259731,0.477407,0.429496,0.496021,0.096070,0.149333,0.120509,0.243087,0.073249,0.674381
249,0.060107,0.239014,0.742733,0.241245,0.476635,0.112067,0.082292,0.027214,0.205891,0.078439,0.670470
250,0.059977,0.271615,0.389165,0.472706,0.498874,0.090461,0.157864,0.109914,0.266166,0.076779,0.676180
251,0.060254,0.238344,0.826004,0.111810,0.455878,0.144970,0.052109,0.013284,0.079255,0.065730,0.664101
252,0.060196,0.251999,0.545217,0.430334,0.493624,0.105062,0.142216,0.063294,0.247788,0.070530,0.673730
253,0.060183,0.244831,0.645206,0.350365,0.485989,0.107552,0.114623,0.067498,0.150491,0.080685,0.671785
254,0.060119,0.250039,0.575759,0.420664,0.490203,0.102651,0.128030,0.126233,0.189497,0.072789,0.672505
255,0.060150,0.247309,0.622046,0.306206,0.488466,0.120794,0.109631,0.079816,0.243209,0.071510,0.672733
256,0.060158,0.241350,0.696318,0.301733,0.481261,0.143783,0.112051,0.039654,0.295438,0.076749,0.670929
257,0.060191,0.240167,0.720276,0.259643,0.479897,0.108413,0.136482,0.014421,0.147609,0.075767,0.670684
258,0.059974,0.251378,0.604599,0.326228,0.487898,0.099157,0.137097,0.070892,0.276118,0.073266,0.672357
259,0.060158,0.241350,0.694216,0.319996,0.481451,0.155895,0.106137,0.033051,0.171382,0.072849,0.670643
260,0.060083,0.259233,0.493411,0.431392,0.495718,0.090498,0.141599,0.136079,0.225828,0.075249,0.674652
261,0.060297,0.238902,0.715928,0.231137,0.480313,0.114049,0.122231,0.020232,0.195247,0.075449,0.670792
262,0.060297,0.237448,0.709367,0.317073,0.480299,0.119204,0.079690,0.024054,0.166390,0.071234,0.672464
263,0.059974,0.275647,0.359622,0.512704,0.501855,0.082016,0.147438,0.294084,0.214546,0.074159,0.675651
264,0.059769,0.319488,0.145345,0.556375,0.509111,0.086259,0.138044,0.689374,0.329500,0.070109,0.680614
265,0.060138,0.237815,0.759675,0.266737,0.474205,0.140175,0.088679,0.021780,0.163473,0.073109,0.668861
266,0.060228,0.237537,0.823494,0.118237,0.457659,0.133168,0.060605,0.011886,0.097639,0.070710,0.664447
267,0.059938,0.281397,0.335004,0.459749,0.502213,0.092729,0.149948,0.365511,0.259862,0.076549,0.677754
268,0.059809,0.307764,0.194597,0.618095,0.506225,0.112456,0.163490,0.438859,0.332068,0.071996,0.678757
269,0.060345,0.235246,0.779365,0.276237,0.470541,0.145610,0.089155,0.019990,0.107791,0.071879,0.668402
270,0.060345,0.235246,0.779502,0.202529,0.471094,0.139740,0.061869,0.022966,0.138854,0.070271,0.668396
271,0.060150,0.247309,0.625757,0.360308,0.489418,0.127230,0.161159,0.113904,0.196534,0.070881,0.673393
272,0.060220,0.246721,0.613138,0.414560,0.490066,0.100399,0.151933,0.077654,0.209574,0.076187,0.672913
273,0.060474,0.234404,0.805989,0.163277,0.465442,0.130230,0.078833,0.010499,0.110020,0.070166,0.666910
274,0.060225,0.331999,0.124097,0.602473,0.510129,0.084263,0.140153,0.645273,0.338267,0.069103,0.682411
275,0.060030,0.237798,0.775868,0.180656,0.470918,0.137656,0.105279,0.013642,0.128045,0.069456,0.667588
276,0.060347,0.235511,0.813294,0.163886,0.462734,0.134126,0.063704,0.013946,0.102739,0.068850,0.666633
277,0.060158,0.241350,0.698254,0.399555,0.481571,0.142586,0.114580,0.018374,0.209176,0.077187,0.670725
278,0.059938,0.281397,0.332851,0.510203,0.502246,0.089303,0.173806,0.447859,0.259973,0.070808,0.677470
279,0.060227,0.238181,0.740681,0.334442,0.477336,0.205600,0.106000,0.040735,0.148993,0.077103,0.669933
280,0.060133,0.337949,0.107845,0.582435,0.510395,0.106064,0.145122,0.723309,0.322250,0.070521,0.683196
281,0.060388,0.234738,0.790383,0.242350,0.468659,0.120852,0.076510,0.025352,0.103150,0.071664,0.667545
282,0.054121,0.354133,0.122036,0.033107,0.449703,0.154534,0.079854,0.018248,0.228394,0.063219,0.691073
283,0.060107,0.239014,0.741627,0.200127,0.477181,0.114700,0.121773,0.034195,0.152140,0.072736,0.669359
284,0.059896,0.290907,0.273079,0.578289,0.504562,0.101235,0.162340,0.718609,0.308900,0.075614,0.678215
285,0.060138,0.237815,0.757463,0.221485,0.475568,0.123940,0.069243,0.021340,0.111603,0.075508,0.668575
286,0.060150,0.247309,0.617111,0.464969,0.488517,0.122874,0.123429,0.047152,0.201503,0.076107,0.674059
287,0.055805,0.464891,0.046295,0.207428,0.484116,0.158659,0.080037,0.349318,0.229929,0.061738,0.693167
288,0.054198,0.386481,0.111725,0.037422,0.455008,0.163524,0.079854,0.034016,0.227522,0.063361,0.693152
289,0.059948,0.281032,0.320566,0.472143,0.502854,0.102138,0.180021,0.231102,0.438655,0.075052,0.676604
290,0.060304,0.236364,0.764074,0.188786,0.472241,0.132916,0.105909,0.014239,0.144720,0.075795,0.669226
291,0.060227,0.238181,0.741834,0.311503,0.478324,0.117279,0.417269,0.021973,0.117865,0.069821,0.669815
292,0.060054,0.262980,0.444656,0.497138,0.497965,0.110324,0.130336,0.068474,0.276577,0.069118,0.675174
293,0.060113,0.236366,0.803301,0.194028,0.465440,0.134108,0.074283,0.015121,0.097557,0.073558,0.666847
294,0.060311,0.235334,0.809434,0.111364,0.464584,0.121039,0.054862,0.020360,0.135082,0.071731,0.666456
295,0.060000,0.271193,0.404286,0.361727,0.501124,0.085911,0.213111,0.225848,0.277835,0.074569,0.675517
296,0.059896,0.290907,0.276090,0.588474,0.504729,0.107683,0.152361,0.456099,0.247185,0.076436,0.677499
297,0.060345,0.235246,0.774207,0.206962,0.470592,0.160500,0.082126,0.017120,0.133842,0.071031,0.668062
298,0.060299,0.240532,0.826477,0.085132,0.450863,0.145513,0.057285,0.011578,0.084258,0.068311,0.663305
299,0.059907,0.276985,0.374526,0.537514,0.497987,0.084199,0.170941,0.190401,0.390961,0.073966,0.676435
300,0.060331,0.243439,0.822304,0.075662,0.446597,0.166815,0.052460,0.010666,0.086172,0.068123,0.661914
301,0.060228,0.237537,0.824886,0.109365,0.457501,0.145671,0.066086,0.013231,0.093674,0.075443,0.664132
302,0.059785,0.307584,0.191201,0.653769,0.507946,0.124468,0.177074,0.573348,0.319711,0.072891,0.680459
303,0.060481,0.234437,0.776381,0.279442,0.471322,0.140286,0.108441,0.045131,0.102057,0.072920,0.668920
304,0.060083,0.259233,0.503652,0.374178,0.497027,0.097229,0.194316,0.114922,0.334047,0.080522,0.674479
305,0.059948,0.356496,0.078332,0.630918,0.512797,0.091414,0.129340,0.720867,0.332242,0.068406,0.683677
306,0.060311,0.235210,0.804789,0.154502,0.464378,0.132885,0.077176,0.014761,0.105259,0.067031,0.666328
307,0.060304,0.235986,0.760647,0.199253,0.472650,0.113177,0.083907,0.017509,0.137858,0.069632,0.668140
308,0.060119,0.250039,0.587459,0.364882,0.489957,0.117952,0.143232,0.069075,0.217878,0.077031,0.673096
309,0.060417,0.236496,0.820294,0.127728,0.458869,0.131622,0.063862,0.010814,0.095011,0.066207,0.664425
310,0.060049,0.250675,0.600839,0.386398,0.489471,0.085379,0.151098,0.063685,0.229407,0.075455,0.671941
311,0.059992,0.260292,0.494065,0.453459,0.494147,0.088810,0.124901,0.097677,0.190419,0.073704,0.676180
312,0.060275,0.235375,0.797664,0.157701,0.466462,0.121607,0.072853,0.012697,0.088768,0.071316,0.666831
313,0.060091,0.253021,0.556143,0.421501,0.491941,0.094762,0.178103,0.075420,0.161536,0.073495,0.674278
314,0.057387,0.454482,0.030206,0.452175,0.503520,0.118320,0.084134,0.762237,0.254869,0.063326,0.689518
315,0.060228,0.237537,0.822195,0.117929,0.457651,0.148449,0.052068,0.009792,0.075404,0.067681,0.664125
316,0.060264,0.236963,0.748114,0.238788,0.476012,0.125289,0.115020,0.020656,0.161539,0.072868,0.669023
317,0.060158,0.241350,0.700071,0.271459,0.481002,0.109935,0.132250,0.025552,0.290102,0.078592,0.671043
318,0.060311,0.235334,0.806187,0.141148,0.464064,0.170174,0.068535,0.011808,0.174997,0.079379,0.666240
319,0.060264,0.236963,0.750627,0.233423,0.476186,0.161766,0.097230,0.013296,0.158181,0.075632,0.668363
320,0.060278,0.239345,0.826251,0.101376,0.452792,0.135156,0.055611,0.013418,0.068298,0.065975,0.663645
321,0.060347,0.235511,0.812271,0.137125,0.462285,0.145680,0.067141,0.014904,0.087973,0.071746,0.665856
322,0.060220,0.246721,0.605022,0.353717,0.489053,0.094747,0.115066,0.046051,0.251587,0.068142,0.672366
323,0.060183,0.244831,0.646861,0.383551,0.486204,0.109099,0.172622,0.059596,0.157514,0.075367,0.671684
324,0.060474,0.234404,0.803547,0.192075,0.465167,0.135576,0.094316,0.013240,0.104830,0.073493,0.666550
325,0.059974,0.276666,0.359601,0.463569,0.501511,0.101086,0.161604,0.087244,0.339753,0.076007,0.677605
326,0.059958,0.276041,0.374447,0.520724,0.501462,0.101141,0.180582,0.280270,0.269612,0.075542,0.675959
327,0.059997,0.267418,0.415851,0.477800,0.497787,0.109001,0.132244,0.149373,0.208049,0.074093,0.675551
328,0.060114,0.255730,0.519409,0.371551,0.494472,0.092695,0.132065,0.058037,0.328370,0.073822,0.677118
329,0.059948,0.281032,0.334079,0.562795,0.502894,0.072448,0.143710,0.358369,0.195150,0.071748,0.677084
330,0.060030,0.244078,0.682132,0.256956,0.482557,0.098580,0.134647,0.055850,0.162841,0.075148,0.670592
331,0.059896,0.290907,0.262938,0.542055,0.504256,0.091809,0.168464,0.558475,0.289137,0.073617,0.678913
332,0.060054,0.262244,0.436963,0.575706,0.497844,0.089207,0.215619,0.207076,0.290176,0.074434,0.673689
333,0.060139,0.331536,0.117909,0.568586,0.512238,0.083582,0.117503,0.695786,0.296631,0.072146,0.681404
334,0.060220,0.247260,0.614364,0.421694,0.488545,0.135821,0.106155,0.074069,0.250615,0.075704,0.672484
335,0.060065,0.256252,0.519671,0.454277,0.493625,0.092031,0.165588,0.137729,0.201085,0.077240,0.674113
336,0.060227,0.238181,0.738243,0.232794,0.477709,0.126414,0.105510,0.014426,0.272822,0.075322,0.670132
337,0.060083,0.258839,0.473846,0.510834,0.495945,0.115178,0.147891,0.107791,0.219948,0.074460,0.675206
338,0.060183,0.244831,0.656032,0.411485,0.486507,0.132519,0.193388,0.060031,0.203702,0.075735,0.673542
339,0.060347,0.235511,0.807444,0.134287,0.462340,0.137048,0.068422,0.015776,0.092715,0.069411,0.665826
340,0.060065,0.256252,0.533224,0.340299,0.492810,0.103347,0.123343,0.088181,0.229982,0.072808,0.673412
341,0.060340,0.237423,0.730713,0.307876,0.479532,0.163436,0.112831,0.016187,0.179288,0.074465,0.670986
342,0.060073,0.247968,0.635486,0.373953,0.487504,0.079011,0.117126,0.065195,0.156882,0.067648,0.671642
343,0.060260,0.244223,0.639997,0.429543,0.487309,0.126613,0.164585,0.063853,0.230807,0.069896,0.672976
344,0.060009,0.256839,0.541740,0.382807,0.492340,0.125064,0.188494,0.151046,0.251940,0.075335,0.674062
345,0.060147,0.252476,0.563027,0.357631,0.492349,0.091024,0.139771,0.275732,0.226710,0.073664,0.672606
346,0.060150,0.247309,0.567076,0.395929,0.487757,0.120444,0.129693,0.047597,0.188486,0.077672,0.674168
347,0.060275,0.235375,0.799223,0.175166,0.466948,0.153146,0.070017,0.009287,0.116558,0.073140,0.666831
348,0.060383,0.235900,0.816678,0.126483,0.460179,0.182938,0.075315,0.021980,0.081703,0.067349,0.665325
349,0.059923,0.285869,0.284543,0.480615,0.503583,0.092384,0.136711,0.262413,0.522430,0.076044,0.677600
350,0.059938,0.281397,0.337737,0.539158,0.501942,0.110877,0.200186,0.612614,0.294247,0.074569,0.676653
351,0.060054,0.260605,0.412527,0.485787,0.498157,0.094328,0.170105,0.144145,0.226473,0.075237,0.676053
352,0.059919,0.286204,0.305414,0.509810,0.503216,0.086087,0.159550,0.250781,0.240961,0.071375,0.677806
353,0.060009,0.246262,0.649863,0.375188,0.484385,0.109855,0.119861,0.026687,0.196237,0.074243,0.671820
354,0.060345,0.235246,0.780217,0.239730,0.470795,0.124042,0.118273,0.015694,0.129981,0.072850,0.668983
355,0.060158,0.242735,0.705782,0.322302,0.481390,0.096138,0.107949,0.030799,0.144633,0.072200,0.670972
356,0.060150,0.247309,0.619788,0.397907,0.487938,0.120899,0.120968,0.066974,0.245927,0.073997,0.670943
357,0.059785,0.306927,0.185861,0.583490,0.508083,0.080570,0.140109,0.506091,0.275684,0.073826,0.679136
358,0.060227,0.238181,0.734216,0.311712,0.477460,0.123638,0.099496,0.018998,0.184466,0.083390,0.669016
359,0.060133,0.337949,0.109936,0.605670,0.511781,0.101210,0.137240,0.737650,0.311627,0.069920,0.681096
360,0.060030,0.237798,0.774692,0.196589,0.470664,0.130738,0.065313,0.038970,0.129803,0.070004,0.668811
361,0.060005,0.238740,0.762434,0.280534,0.472841,0.145645,0.104959,0.033758,0.129192,0.074785,0.669490
362,0.060114,0.255730,0.520572,0.499192,0.494882,0.081163,0.127050,0.295544,0.267307,0.071763,0.674734
363,0.060340,0.236804,0.733169,0.305146,0.478721,0.099698,0.144720,0.051340,0.160158,0.077369,0.669742
364,0.055027,0.454355,0.063139,0.117176,0.475969,0.143652,0.079876,0.210592,0.225962,0.062358,0.693456
365,0.060345,0.235246,0.778439,0.203961,0.470909,0.132367,0.089766,0.022309,0.089610,0.077729,0.668852
366,0.060264,0.236963,0.748199,0.227588,0.475573,0.119284,0.109250,0.013458,0.192497,0.076856,0.669259
367,0.059769,0.319488,0.159191,0.589274,0.508704,0.097179,0.148763,0.773900,0.311188,0.070524,0.680310
368,0.060227,0.238181,0.740473,0.239493,0.477306,0.133052,0.129044,0.020669,0.119993,0.074661,0.669536
369,0.060396,0.237608,0.707883,0.366209,0.481782,0.102246,0.096443,0.019825,0.198948,0.076836,0.670958
370,0.059836,0.295699,0.220856,0.563144,0.507723,0.084783,0.181955,0.658146,0.411937,0.075262,0.679115
371,0.060311,0.235334,0.805673,0.158155,0.464211,0.134175,0.074146,0.018269,0.107884,0.069308,0.666328
372,0.060431,0.234459,0.798512,0.222671,0.468089,0.100648,0.068420,0.009543,0.111053,0.079779,0.666748
373,0.060030,0.237798,0.778079,0.212588,0.470862,0.140158,0.079927,0.024987,0.159069,0.075019,0.668152
374,0.060299,0.240532,0.823695,0.095759,0.450862,0.145513,0.057104,0.009293,0.075371,0.065491,0.663106
375,0.060417,0.236496,0.823124,0.116846,0.458711,0.139008,0.063350,0.008353,0.094769,0.068706,0.666823
376,0.060228,0.237537,0.823137,0.121414,0.457655,0.141405,0.059688,0.011886,0.087252,0.068708,0.665164
377,0.059808,0.319835,0.165478,0.553493,0.506625,0.083812,0.132734,0.563475,0.316185,0.068251,0.679694
378,0.060083,0.259233,0.489137,0.451492,0.495503,0.115951,0.153257,0.234591,0.260330,0.068821,0.675496
379,0.059821,0.301330,0.210119,0.531319,0.506386,0.113583,0.166083,0.289046,0.407768,0.072940,0.679267
380,0.060388,0.234738,0.791069,0.221060,0.469348,0.122621,0.080825,0.012387,0.106027,0.071809,0.669551
381,0.059997,0.267418,0.430734,0.498355,0.497544,0.086703,0.152026,0.240103,0.278973,0.072111,0.677040
382,0.060345,0.235246,0.777619,0.268627,0.471446,0.140922,0.090281,0.027369,0.099100,0.074758,0.668149
383,0.060170,0.236855,0.765282,0.253331,0.472001,0.123096,0.088800,0.009269,0.123209,0.071079,0.668529
384,0.060227,0.237562,0.739677,0.399239,0.478313,0.109130,0.108743,0.035497,0.143279,0.073067,0.669133
385,0.060026,0.266969,0.438281,0.473247,0.498453,0.102461,0.181888,0.142802,0.276330,0.074547,0.675323
386,0.060142,0.236339,0.810615,0.163061,0.463575,0.134960,0.071522,0.017951,0.112977,0.072791,0.666327
387,0.059952,0.280717,0.300560,0.513571,0.503509,0.078986,0.178379,0.362357,0.284889,0.078797,0.677318
388,0.059877,0.296408,0.237485,0.587733,0.505164,0.085169,0.174644,0.514014,0.246980,0.070562,0.677416
389,0.060275,0.235249,0.803756,0.133975,0.465874,0.110818,0.059883,0.017685,0.094300,0.070881,0.666855
390,0.060228,0.237537,0.821757,0.125284,0.457722,0.136041,0.063119,0.011886,0.097706,0.070075,0.664602
391,0.060196,0.251999,0.546409,0.401646,0.492842,0.093274,0.150956,0.089561,0.247347,0.071825,0.673390
392,0.059948,0.356929,0.079767,0.612799,0.512583,0.106607,0.129651,0.860129,0.277764,0.073271,0.683216
393,0.059809,0.307108,0.182615,0.514677,0.507083,0.116646,0.162876,0.479164,0.277611,0.068827,0.680483
394,0.060256,0.240629,0.695248,0.396186,0.482389,0.132135,0.098700,0.037359,0.172014,0.077407,0.670729
395,0.060107,0.239014,0.742126,0.270723,0.477250,0.102948,0.105397,0.016174,0.158372,0.069593,0.670258
396,0.060065,0.256252,0.538926,0.474281,0.493793,0.097741,0.171130,0.051832,0.202818,0.073029,0.673732
397,0.060388,0.234738,0.785382,0.219117,0.468932,0.133871,0.097852,0.013386,0.214653,0.069697,0.667435
398,0.060158,0.241350,0.700373,0.229643,0.482131,0.103477,0.100847,0.032656,0.220905,0.071539,0.671658
399,0.060144,0.325092,0.132970,0.579854,0.511356,0.067892,0.153204,0.696994,0.327106,0.066875,0.682652
400,0.060183,0.244831,0.645524,0.317780,0.486404,0.104402,0.126136,0.047386,0.264116,0.074222,0.671894
401,0.060431,0.234459,0.801268,0.176348,0.466877,0.129378,0.087005,0.025054,0.135282,0.082079,0.666919
402,0.060026,0.337913,0.107908,0.605567,0.513082,0.073035,0.141706,0.651190,0.289401,0.070496,0.681178
403,0.060299,0.240532,0.826110,0.088585,0.450885,0.145513,0.051494,0.014846,0.082742,0.066276,0.663106
404,0.059962,0.267924,0.429647,0.413049,0.497857,0.103808,0.159304,0.180855,0.233071,0.072902,0.674787
405,0.059321,0.404297,0.044893,0.567786,0.510045,0.093790,0.103918,0.811590,0.271229,0.065782,0.686013
406,0.060340,0.237189,0.731023,0.305610,0.478755,0.136822,0.115333,0.017057,0.164747,0.073583,0.669553
407,0.060518,0.234568,0.809965,0.136882,0.463508,0.145667,0.089035,0.012050,0.094258,0.077526,0.666121
408,0.060142,0.236339,0.810505,0.147987,0.463664,0.133172,0.074297,0.021127,0.101613,0.073031,0.666390
409,0.060171,0.236529,0.816460,0.161384,0.461281,0.127589,0.073936,0.012962,0.112874,0.071507,0.665383
410,0.060239,0.235639,0.788189,0.158527,0.468593,0.113084,0.073483,0.019295,0.103574,0.070381,0.667336
411,0.060049,0.266579,0.410863,0.460334,0.498593,0.101020,0.135624,0.267395,0.301763,0.082272,0.676228
412,0.057432,0.452873,0.030353,0.485210,0.504212,0.120244,0.084985,0.771767,0.262376,0.063122,0.689230
413,0.059800,0.369746,0.066937,0.579413,0.513984,0.071616,0.129828,0.748798,0.281958,0.067986,0.683022
414,0.060041,0.259731,0.491596,0.355041,0.495308,0.092613,0.145518,0.123461,0.165409,0.075423,0.674119
415,0.060532,0.240822,0.822280,0.109112,0.449825,0.176050,0.062466,0.017948,0.090335,0.068561,0.662668
416,0.060228,0.237537,0.823524,0.127715,0.457364,0.143967,0.060000,0.011886,0.081450,0.066794,0.664553
417,0.060311,0.235334,0.804902,0.166481,0.464169,0.161383,0.080784,0.010737,0.108037,0.068553,0.666328
418,0.060275,0.235375,0.797754,0.177583,0.466083,0.146800,0.065110,0.009063,0.121864,0.067983,0.666831
419,0.060053,0.242144,0.705271,0.271863,0.480326,0.141462,0.090372,0.029282,0.235450,0.069335,0.672604
420,0.060347,0.235511,0.812271,0.159055,0.462258,0.167900,0.061577,0.011752,0.084573,0.070578,0.665689
421,0.060127,0.243306,0.678106,0.343291,0.484107,0.120687,0.379649,0.030465,0.140166,0.070803,0.671650
422,0.060299,0.240532,0.824233,0.096595,0.450881,0.142422,0.054113,0.012015,0.082578,0.068642,0.663099
423,0.059902,0.249490,0.640125,0.365294,0.485215,0.099154,0.114931,0.045836,0.211393,0.072566,0.671701
424,0.059919,0.286204,0.291420,0.542302,0.502961,0.098886,0.141321,0.272058,0.329737,0.075358,0.677338
425,0.060228,0.237537,0.823494,0.116152,0.457618,0.136041,0.065265,0.011886,0.101685,0.070075,0.664602
426,0.060431,0.234459,0.799032,0.189664,0.467110,0.180017,0.095871,0.012267,0.157884,0.077899,0.667147
427,0.060256,0.240629,0.700601,0.253619,0.483283,0.101062,0.113311,0.039213,0.187492,0.076104,0.671136
428,0.060385,0.236187,0.748656,0.284124,0.477174,0.124011,0.085854,0.026605,0.169448,0.080550,0.668695
429,0.059483,0.382038,0.051372,0.642606,0.513398,0.112552,0.112006,0.806421,0.300969,0.068755,0.684486
430,0.060200,0.236930,0.822053,0.122272,0.459580,0.126486,0.065138,0.012327,0.081700,0.068818,0.665139
431,0.060385,0.236187,0.749171,0.259350,0.476972,0.130482,0.129777,0.026369,0.154614,0.073786,0.669526
432,0.060345,0.247718,0.813747,0.065985,0.442686,0.181667,0.054742,0.020650,0.087702,0.066285,0.661159
433,0.060383,0.235900,0.816823,0.115031,0.460269,0.150594,0.055845,0.009205,0.149493,0.072171,0.665325
434,0.059948,0.281032,0.325171,0.558902,0.503082,0.102935,0.185592,0.266051,0.370505,0.074956,0.676434
435,0.060218,0.242605,0.672096,0.342503,0.484644,0.139806,0.153807,0.054904,0.172668,0.078340,0.671566
436,0.060091,0.253021,0.563698,0.388399,0.491541,0.109797,0.133636,0.064959,0.385569,0.075511,0.672874
437,0.060183,0.244167,0.653255,0.461696,0.486897,0.100110,0.145211,0.082496,0.173398,0.076705,0.671703
